;index;Unnamed: 0.1;Unnamed: 0;Title;Date;Authors;Tags;NLP Keywords;Text;Url;Chat GPT
43;43;2134;2134;NASA plans to take International Space Station out of orbit in January 2031 by crashing it into 'spacecraft cemetery';Tuesday 1 February 2022 11:54, UK;[];['international space station', 'space'];['plans', 'space', 'iss', 'nemo', 'nasa', 'spacecraft', 'stations', 'crashing', 'orbit', '2031', 'point', 'station', 'cemetery', 'international'];"NASA has published plans for the future of the International Space Station which could see the 444,615kg structure taken out of orbit in January 2031 and crashed into a ""spacecraft cemetery"".

The laboratory will continue operating until 2030 following a commitment made by President Biden and Vice President Harris last month, but its long-term future is unsustainable.

For more than 20 years, the ISS has been ""a beacon of peaceful international scientific collaboration,"" said NASA administrator Bill Nelson, but all of its mission goals will have been completed by the end of this decade.

International space station mission goals Enable deep space exploration

Conduct research to benefit humanity

Foster a US commercial space industry

Lead and enable international collaboration

Inspire humankind

NASA expects the future of space science collaboration to lie with commercially operated space platforms and has published a report about how it will be making this transition, including pulling the ISS out of the sky.

""While the ISS will not last forever, NASA expects to be able to operate it safely through 2030,"" the report states.

Advertisement

The agency has testified to Congress that it plans to purchase crew time for ""at least two - and possible more"" NASA astronauts aboard commercial space stations by the early 2030s. Several companies, including Jeff Bezos' Blue Origin, have plans to launch their own commercial orbiters.

Extending the life of the International Space Station to 2030 is intended to give private industry in the US the time to develop the capabilities needed to operate the microgravity platforms.

How will it de-orbit?

In the perfect scenario, the space station's orbiting altitude will be slowly lowered from its current altitude of 408km (253 miles).

As the altitude of the ISS drops it will encounter an ever-denser atmosphere, adding more drag and pulling it lower still.

The space station will still be travelling so fast that it will begin to heat and cast off debris in a path behind it.

The plan to avoid this debris damaging people or property is to have the ISS crash into an uninhabited area of the south Pacific Ocean, near to Point Nemo.

Point Nemo has been called a spacecraft cemetery because - as the point on the Earth most distant from any land - it is where decommissioned spacecraft are typically aimed when returning to the Earth.

Image: The 'spacecraft cemetery' Point Nemo as seen on Google Earth. Pic: Google

But, of course, there are challenges. NASA warns that if there was higher solar activity this would expand the Earth's atmosphere and thus increase the resistance to the space station's velocity, making it slow and fall quicker - potentially meaning it misses its mark.

As the ISS approaches Point Nemo, its operators will fire its thrusters and those of several vehicles still attached to it for one last time to give it the final push into the sea.";https://web.archive.org/web/20220201120841/http://news.sky.com/story/nasa-plans-to-take-international-space-station-out-of-orbit-in-january-2031-by-crashing-it-into-spacecraft-cemetery-12530194;'ARTICLE-4: science and technology'
44;44;2135;2135;Cost of living: Supermarket shoppers facing £180 a year increase in average spend;Tuesday 1 February 2022 10:59, UK;['john-paul ford rojas', '@jpfordrojas'];['inflation'];['grocery', 'households', 'prices', 'average', 'facing', 'spend', 'bills', 'period', 'cost', 'living', '38', 'products', 'yearonyear', 'supermarket', 'increase', 'weeks', 'sales', 'shoppers', '180'];"Shoppers are facing a further rise in grocery bills equivalent to £180 a year on average as the squeeze on households intensifies, new industry figures show.

Grocery prices in the four weeks to 23 January rose by 3.8%, according to data company Kantar.

It adds to the cost of living surge facing households with consumer price inflation in December recorded at the highest level since 1992 and expected to climb further this spring as energy bills go up.

Please use Chrome browser for a more accessible video player 4:00 Why are your bills going up?

High fuel prices and the prospect of more interest rate rises are adding to the headache.

Fraser McKevitt, head of retail and consumer insight at Kantar, said: ""Prices are rising on many fronts, and the weekly shop is no exception.""

Advertisement

The latest grocery inflation rate recorded by Kantar was up from 3.5% in December.

It has not been higher since May 2020, when it was skewed by retailers scaling back promotions as they sought to discourage stockpiling in the early months of the pandemic.

""Taken over the course of a 12-month period, this 3.8% rise in prices could add an extra £180 to the average household's annual grocery bill,"" Mr McKevitt said.

""We're now likely to see shoppers striving to keep costs down by searching for cheaper products and promotions. Supermarkets that can offer the best value stand to win the biggest slice of spend.""

Image: Crisps were among the products to see price rises

Kantar said prices were rising fastest in products such as savoury snacks, fresh beef and crisps while falling in fresh bacon, vitamins and beer.

The industry data also showed a 3.8% fall in overall supermarket sales in the 12 weeks to 23 January compared with the same period a year ago, though they were 8% higher than pre-pandemic levels.

Kantar said it reflected the start of a return to shopping patterns that were normal before the pandemic as consumers go back to eating out and need to put less in their trolley on each trip.

The shift in habit was most noticeable in London, with take-home sales of food and drink down 11%.

Listen and subscribe to The Ian King Business Podcast here

Meanwhile online purchases were down 15% year-on-year, though at 12.5% of all grocery spending still represented twice the share of the market than before COVID-19 struck.

A resumption of socialising and working in the office seems to have encouraged consumers to scrub up, with razor blade sales up 14% and 20% more demand for deodorant.

Dry January provided a boost to alcohol-free beer, with sales up by 5%.

The only supermarkets to record year-on-year growth over the period were discount stores Aldi and Lidl and online-only retailer Ocado though Tesco and Waitrose also increased their market share.";https://web.archive.org/web/20220201120841/http://news.sky.com/story/cost-of-living-supermarket-shoppers-facing-180-a-year-increase-in-average-spend-12530119;'ARTICLE-5: business and economy'
45;45;2136;2136;COVID-19: Steep rise in coronavirus cases as reinfections included for first time since start of pandemic;Tuesday 1 February 2022 11:20, UK;[];['covid', 'covid-19', 'coronavirus'];['reinfections', 'cases', 'start', 'rise', 'included', 'covid19', 'coronavirus', 'pandemic', 'daily', 'ireland', 'england', 'omicron', 'positive', 'test', 'northern', 'steep', 'uk', 'reporting'];"Another 92,368 coronavirus cases were reported for the UK on Monday - a steep rise on the previous day due to a reporting method change.

Reinfections have never been included in daily figures for Northern Ireland, Scotland and England (they have in Wales if the positive test came after 42 days) - meaning people who caught the virus for a second time were not included.

However, for the first time since the start of the pandemic, reinfections in England and Northern Ireland are now being included on the daily COVID dashboard.

COVID news live - updates from the UK and across the globe

What has changed?

Advertisement

Repeat positive tests were not previously included in the data.

The change, which was implemented for Northern Ireland and England from yesterday, means people will be counted if they test positive at least 90 days after their last test.

Data for Scotland will also be included in the coming weeks, while reinfections in Wales will soon be counted using the 90-day timescale.

Please use Chrome browser for a more accessible video player 2:32 New scan to investigate long COVID

What does this mean for daily case numbers?

The reporting method change resulted in a significant spike of cases.

Monday's figure came after 52,295 cases were reported on Sunday - the lowest figure since 14 December before Omicron had peaked.

As for the daily deaths figure, this was 51 yesterday, giving a total of 155,754 deaths within 28 days of a positive test.

The total number of deaths with COVID on the death certificate currently stands at 176,813.

Please use Chrome browser for a more accessible video player 2:00 Care home visitor on lockdown pain

Under-reporting

The number of new cases reported by the government has always been lower than the level estimated by the Office for National Statistics, but the gap has become wider since the arrival of the Omicron variant.

High levels of under-reporting will still be affecting the government's daily figures, meaning the true volume of cases in the UK is increasingly unclear.

The dashboard numbers are limited to all positive lab-confirmed PCR test results in the UK, plus positive lateral flow tests in Northern Ireland and, in England, any positive lateral flow tests not followed by a negative PCR test taken within 72 hours.

Although the dashboard will now also include figures for COVID-19 reinfections in England and Northern Ireland - this data will still be affected by how many people are reporting their test results.

Follow the Daily podcast on Apple Podcasts, Google Podcasts, Spotify, Spreaker

Reinfections spiked during Omicron wave

Professor Steven Riley, director general of data and analytics at the UK Health Security Agency (UKHSA), said: ""Reinfection remained at very low levels until the start of the Omicron wave.

""It is right that our daily reporting processes reflect how the virus has changed.

""We continue to see downward trends in case numbers and incidence of illness as we work to reduce the impact of the pandemic on our day-to-day lives.

""With vaccination still a great defence against infection and illness, please get jabbed as soon as possible.""";https://web.archive.org/web/20220201120841/http://news.sky.com/story/covid-19-steep-rise-in-coronavirus-cases-as-reinfections-included-for-first-time-since-start-of-pandemic-12530141;'ARTICLE-6: health'
46;46;2137;2137;Biodiversity: Global count estimates Earth has 14% more tree species than previously thought;Tuesday 1 February 2022 10:48, UK;[];['biodiversity', 'climate change', 'trees'];['previously', 'thought', 'sky', 'undiscovered', 'species', 'estimates', 'biodiversity', 'researchers', 'tree', 'earth', 'global', 'count', 'deforestation', 'planet', 'level', 'trees', '14'];"Planet Earth is home to 14% more tree species than previously thought, with thousands yet to be discovered, according to a global count conducted by dozens of researchers around the world.

The new study, compiled by 140 researchers in 100 countries, estimates the world to have 73,300 species, with 9,000 not even yet discovered.

But most undiscovered species are rare and live in tropical forests, which are being chipped away at by human activity or its consequences, including the climate crisis, deforestation and fires.

Despite our reliance on trees for things like regulating weather and providing food, timber, medicine and work, we still ""lack a fundamental understanding of how many species exist on our planet"", researchers said.

Read more: 'It's a crime': Deforestation in Brazilian Amazon reaches highest level since 2006

Advertisement

This knowledge would help us assess which systems can best cope with global change, which need conserving, or how future changes will impact ecosystems, they added.

The report is based on a database of more than 35 million trees in more than 100,000 sites around the world.

Researchers combined this data with statistical techniques to estimate the overall number of tree species.

South America is home to almost 17,000 species and an expected 40% of all undiscovered tree species.

Oceania and Eurasia have roughly 4,500 species each, Africa has 3,500 and North America 1,800.

Please use Chrome browser for a more accessible video player 1:09 Brazil deforestation is at its worst level for 15 years

Watch the Daily Climate Show at 8.30pm Monday to Friday on Sky News, the Sky News website and app, on YouTube and Twitter.

The show investigates how global warming is changing our landscape and highlights solutions to the crisis.";https://web.archive.org/web/20220201120841/http://news.sky.com/story/biodiversity-global-count-estimates-earth-has-14-more-tree-species-than-previously-thought-12530113;'ARTICLE-7: environment'
47;47;2139;2139;Sue Gray report - live: Boris Johnson tells Tory MPs to 'WhatsApp me ideas' as mood 'positive' after meeting;;[];['boris johnson', 'downing street parties', 'live', 'sue gray report'];['yesterdayhe', 'comments', 'meeting', 'tory', 'sue', 'stands', 'tells', 'report', 'johnson', 'westminster', 'ian', 'mood', 'whatsapp', 'blackford', 'mps', 'watch', 'live', 'earlier', 'apologise', 'positive'];"Watch: Ian Blackford stands by comments that got him kicked out of the Commons

In case you missed it earlier, here's a short clip of the SNP's Westminster leader Ian Blackford defending his comments yesterday.

He accused Boris Johnson of misleading the Commons and was subsquently asked to leave as it is not allowed to accuse other MPs of lying while in the Commons.

Speaking to Sky News earlier, he said he stands by his remarks that Mr Johnson is a ""stranger to the truth"" who misled the House.

Asked whether he would apologise, he said: ""I don't have anything to apologise to.""";https://web.archive.org/web/20220201140901/http://news.sky.com/story/sue-gray-parties-report-latest-live-will-boris-johnson-survive-12514080;'ARTICLE-8: politics'
48;48;2140;2140;British Airways jet forced to abort landing at windy Heathrow;Tuesday 1 February 2022 14:06, UK;[];['british airways', 'heathrow airport', 'storm corrie'];['airways', 'winds', 'wheels', 'touch', 'windy', 'runway', 'jet', 'heathrow', 'abort', 'smoke', 'planes', 'lifts', 'british', 'set', 'moment', 'landing', 'forced'];"Footage has emerged of the moment a plane landing was aborted in high winds at Heathrow Airport.

The BA jet, arriving from Aberdeen at around 10.50am this morning, had to pull out because of strong winds affecting flights at the UK's largest airport.

One set of the aircraft's wheels touched down, but it rose again before both sets hit the runway, trailing smoke as they did so.

The plane's right wing then lifts, leaving the jet moving along the runway at an angle with its left set of wheels on the ground.

Image: The moment the plane's tail appeared to touch the ground. Pic: Big Jet TV

The end of the fuselage then appears to touch the ground, sending up more smoke before the craft lifts up and takes off.

Advertisement

The high winds are from Storm Corrie, which swept across the UK over the weekend bringing gusts of up to 92mph.";https://web.archive.org/web/20220201140901/http://news.sky.com/story/british-airways-jet-forced-to-abort-landing-at-windy-heathrow-12530324;'ARTICLE-9: environment'
49;49;2141;2141;Kim Jong Un rides horses in new documentary on North Korea;Tuesday 1 February 2022 13:49, UK;[];['kim jong un', 'north korea'];['miliatry', 'leader', 'korea', 'jong', 'lots', 'parades', 'victory', 'documentary', 'kim', 'koreas', 'rides', 'video', 'north', 'missiles', 'playerentitled', 'horses'];"Please use Chrome browser for a more accessible video player

Entitled 'The Great Year Of Victory, 2021', the new feature-length film contains lots of footage of missiles, miliatry parades and North Korea's leader.";https://web.archive.org/web/20220201140901/http://news.sky.com/video/kim-jong-un-rides-horses-in-new-documentary-on-north-korea-12530315;'ARTICLE-10: entertainment and culture'
50;50;2144;2144;Sir David Attenborough nominated for Nobel Peace Prize along with Pope Francis, the WHO and Alexei Navalny;Tuesday 1 February 2022 13:57, UK;[];['alexei navalny', 'belarus', 'david attenborough', 'nobel prize', 'pope francis'];['sir', 'pope', 'leader', 'navalny', 'peace', 'nobel', 'tsikhanouskaya', 'world', 'worldwide', 'russian', 'francis', 'nominated', 'organisation', 'climate', 'prize', 'david', 'work', 'attenborough'];"Sir David Attenborough has been nominated for the Nobel Peace Prize, joining Pope Francis and the World Health Organisation on the list of this year's candidates.

Prominent dissidents, Sviatlana Tsikhanouskaya of Belarus and jailed Russian opposition politician, Alexei Navalny, are also included in the list, as is the Myanmar National Unity Government, formed by opponents of last year's coup.

Tuvalu's foreign minister Simon Kofe, who highlighted the threat of climate change to his low-lying Pacific Island nation by recording a speech for the United Nations climate conference standing knee-deep in seawater, has also been nominated.

Image: Belarus opposition leader Sviatlana Tsikhanouskaya left the country last year

Thousands of people, from members of parliaments worldwide to former winners, can propose candidates.

Attenborough, 95, whose TV nature programmes have won him worldwide acclaim, and Ms Tsikhanouskaya, who is in exile in Vilnius, are being backed by Norwegian lawmakers who have a track record of picking the winner.

Advertisement

Attenborough, best known for his landmark TV series illustrating the natural world, including Life on Earth and The Blue Planet, was nominated jointly with the Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services (IPBES), which assesses the state of biodiversity worldwide for policymakers.

They were chosen for ""their efforts to inform about, and protect, Earth's natural diversity, a prerequisite for sustainable and peaceful societies,"" said Norwegian Green Party leader, Une Bastholm.

'Brave, tireless and peaceful'

Ms Tsikhanouskaya was denied power by what Sky's Moscow correspondent Diana Magnay called ""a blatantly rigged election"" in August.

Norwegian parliamentarian Haarek Elvenes recognised her ""brave, tireless and peaceful work"" for democracy and freedom in her home country.

Image: Imprisoned Russian opposition leader Alexei Navalny attends a court hearing via video link

Pope Francis was nominated for his efforts to help solve the climate crisis as well as his work towards peace and reconciliation.

Mr Kofe was nominated by the leader of Norway's Liberal Party, Guri Melby, for his work in highlighting climate change issues.

The World Health Organisation, which has been at the forefront of the global response to the coronavirus pandemic, is nominated for the second year running.

Other nominees revealed

Henrik Urdal, director of the Peace Research Institute Oslo, said the organisation is ""likely to be discussed in the Committee for this year's prize"".

Other nominees revealed by Norwegian lawmakers are the International Criminal Court in the Hague, WikiLeaks and Chelsea Manning, NATO, aid organisation CARE, Iranian human rights activist Masih Alinejad, and the Arctic Council, an intergovernmental forum for cooperation for Arctic nations, Reuters said.

Last year's winners were Filipino democracy campaigner Maria Ressa and Russian journalist Dmitry Muratov, a vocal advocate for a free press who has exposed abuses of power.

Nominations do not imply an endorsement from the Nobel committee. The new laureate will be announced in October.";https://web.archive.org/web/20220201140901/http://news.sky.com/story/sir-david-attenborough-nominated-for-nobel-peace-prize-along-with-pope-francis-the-who-and-alexei-navalny-12530137;'ARTICLE-1: politics'
51;51;2145;2145;Cost of living: One in five cutting back on gas and electricity use amid inflation squeeze;Tuesday 1 February 2022 12:44, UK;['john-paul ford rojas', '@jpfordrojas'];['cost of living', 'energy'];['price', 'gas', 'higher', 'cutting', 'increase', 'bills', 'amid', 'electricity', 'inflation', 'squeeze', 'cost', 'energy', 'ons', 'living'];"More than one in five people are cutting back on their use of gas and electricity as household budgets are squeezed by inflation, figures from the Office for National Statistics (ONS) show.

The ONS said recent survey figures showed 66% of adults in Britain had experienced an increase in the cost of living over the past month, with higher energy bills cited as a cause by four in five.

Of those experiencing the cost of living rises, 32% said they were cutting back on their use of fuels such as gas and electricity, the ONS said.

Meanwhile, 53% were spending less on non-essentials and 26% were digging into their savings.

Please use Chrome browser for a more accessible video player 4:00 Why are your bills going up?

Energy bills rose sharply in October for millions of households when regulator Ofgem lifted the cap on standard tariffs charged by suppliers by 17.1% for gas and 8.7% for electricity.

Advertisement

They are set to see a further big increase in the spring with the expected announcement of a further increase in the cap after wholesale gas prices surged over recent months.

At the start of this year, they were on average four times higher than at the same period in 2021.

More on Cost Of Living House prices: Cost of living surge yet to dent housing market as it sees strongest start to year since 2005

The ONS noted that before the January 2019 introduction of the price cap - a policy designed to protect consumers from unfairly high bills - fluctuations in the price of gas and electricity had been ""smaller and more frequent"".

Lower income households are likely to be hit disproportionately by energy price increases since they spend a higher proportion of their income on utility bills, the ONS said.

Please use Chrome browser for a more accessible video player 3:23 Sunak 'understands' energy anxiety

Energy was not the only reason for cost of living rises.

While 79% said gas and electricity prices were a factor, 87% pointed to a higher price for their food shop.

The figures illustrate the impact of surging inflation, which hit a near-30 year high last month and is expected to climb further in the months ahead with the expected energy price cap increase.";https://web.archive.org/web/20220201140901/http://news.sky.com/story/cost-of-living-one-in-five-cutting-back-on-gas-and-electricity-use-after-inflation-squeeze-12530263;'ARTICLE-2: economy'
52;52;2146;2146;Raith Rovers: Scottish crime writer Val McDermid ends lifelong support of club in objection to David Goodwillie signing;Tuesday 1 February 2022 13:07, UK;[];['scotland'];['writer', 'lifelong', 'signing', 'objection', 'raith', 'support', 'rapist', 'rape', 'scottish', 'club', 'david', 'val', 'goodwillie', 'rovers', 'mcdermid'];"Scottish crime writer Val McDermid has declared her lifelong support of Raith Rovers has ended over the signing of ""the rapist David Goodwillie"".

Former Scotland international Goodwillie joined Raith Rovers on a two-and-a-half-year deal from Clyde on transfer deadline day.

Goodwillie, who previously played for clubs including Dundee United, Blackburn Rovers and Aberdeen, was ruled to be a rapist in a civil court case in 2017, although no criminal proceedings were instructed.

He was ordered to pay £100,000 in damages by a judge after it was ruled he raped a woman in a flat in West Lothian in 2011. The Crown had previously decided not to prosecute Goodwillie due to insufficient evidence.

The striker, who has three Scotland caps, is currently the top scorer in the SPFL, having netted 15 times for Clyde so far this season.

Advertisement

Image: Val McDermid was a lifelong fan of Raith Rovers

'I'll be tearing up my season ticket'

McDermid was the shirt sponsor of Raith Rovers in 2014, and in 2010 the North Stand at Starks Park was renamed the McDermid Stand in honour of her father, who was a scout for the Kirkcaldy club.

She tweeted on Tuesday: ""I have this morning ended my lifelong support of @RaithRovers over their signing of the rapist David Goodwillie. I have cancelled next season's shirt sponsorship over this disgusting and despicable move. This shatters any claim to be a community or family club.

""Goodwillie has never expressed a shred of remorse for the rape he committed. His presence at Starks Park is a stain on the club. I'll be tearing up my season ticket too. This is a heartbreaker for me and many other fans, I know.""

Raith Rovers have been contacted for a response.

I have this morning ended my lifelong support of @RaithRovers over their signing of the rapist David Goodwillie. I have cancelled next season’s shirt sponsorship over this disgusting and despicable move. This shatters any claim to be a community or family club. 1/2 — Val McDermid (@valmcdermid) February 1, 2022

Women's captain to quit over 'gutting' signing

Raith Women's captain Tyler Rattray announced she will be leaving the club in the wake of the Goodwillie signing.

Writing on Twitter, she said: ""After 10 long years playing for Raith, it's gutting I have given up now because they have signed someone like this and I want nothing to do with it! It was good being captain of Raith while it lasted.""

Raith Rovers' supporters' liaison officer, Margie Robertson, has also resigned.

Writing on Twitter she said: ""Due to recent developments within the club I have today tendered my resignation as SLO/DAO. My values and that of the club are now on a divergent path. I would like to thank everyone who has encouraged me and helped me through out my tenure. I have enjoyed meeting so many fans.""

After 10 long years playing for raith, it’s gutting I have given up now because they have signed someone like this and I want nothing to do with it! It was good being captain of raith while it lasted. https://t.co/5N4hDymGes — TylerRattray🌻 (@Tyler_RattrayX) February 1, 2022

In a statement issued on their website, Rape Crisis Scotland said: ""We are surprised and deeply disappointed that Raith Rovers FC are happy to send such a clear message of disregard to survivors of rape and sexual violence in signing David Goodwillie.

""Fundamentally - though it seems Raith FC do not agree - women's lives are more important than men's talent or careers. Footballers are role models - particularly for young people - and it's not okay to have someone in this position who has been found by a senior judge to be a rapist.

""We wonder whether those who took this decision thought for a second about how it may look or feel to survivors to have to watch someone judged to have committed rape be celebrated and applauded. This was a bad decision that sends entirely the wrong message, and it should be withdrawn.""";https://web.archive.org/web/20220201140901/http://news.sky.com/story/raith-rovers-scottish-crime-writer-val-mcdermid-ends-lifelong-support-of-club-in-objection-to-david-goodwillie-signing-12530247;'ARTICLE-3: sports'
53;53;2147;2147;We Don't Talk About Bruno from Encanto gives Disney its first US number one hit in nearly two decades;Tuesday 1 February 2022 13:48, UK;['chris robertson', '@_chrisrobertson'];['disney', 'lin-manuel miranda'];['encanto', 'nearly', 'linmanuel', 'gives', 'disney', 'films', 'track', 'talk', 'bruno', 'hit', 'streaming', 'decades', 'dont', 'miranda', 'number', 'film'];"For any household with children - or even just Disney fans - you are likely well versed in the songs from the studio's latest animated classic, Encanto.

Since its release on to Disney+ on Christmas Eve, streaming of the film's soundtrack has soared, as fans get their fix of the Lin-Manuel Miranda-penned music.

And now, the tune We Don't Talk About Bruno from the film has landed at number one on the US Billboard 100 - giving Disney its first American chart-topper in almost two decades after knocking Adele's Easy On Me off the top spot.

Image: The track gives Lin-Manuel Miranda his first US number one. Pic: Walt Disney Studios

Image: The film is now streaming on Disney+. Pic: Walt Disney Studios

The track, which also gives song-writing supremo Miranda his first ever US number one, follows the film's magical family as they try to avoid talking about their sibling Bruno, after a number of his prophecies came true.

As well as landing at the top of the US charts, it has also spent two weeks at number one on the UK's Top 40 charts, where it becomes Disney's first ever original chart-topper - and it has eyes on a third week.

Advertisement

Encanto quietly opened in cinemas in November 2021, but quickly shot to popularity once it was released online.

We Don't Talk About Bruno is only the fifth song by Disney, which is famous for its aminated musicals, to ever break into the US top five.

Read more: Lin-Manuel Miranda on tick, tick... BOOM!, approaching work with empathy and having a 'real life'

Aladdin's A Whole New World was the last track to hit number one in 1993, while Frozen's Let It Go (2013), Pocahontas' Colours Of The Wind (1995) and The Lion King's Can You Feel The Love Tonight (1994) round out the rest of the studio's top five tracks.

Surface Pressure, another track from the film, performed by Jessica Darrow, also appears in the UK and US top 10s, underlining the film's popularity on music streaming platforms.

Subscribe to the Backstage podcast on Apple Podcasts, Google Podcasts, Spotify, Spreaker

In the lead role, the film stars Brooklyn Nine-Nine actress Stephanie Beatriz, who recently told Sky News, when talking about the film's co-writer and song-writer Lin-Manuel Miranda: ""I love him. He's amazing.

""I've known him since we were both like young, poor artists in New York. He's an incredible person, friend, collaborator, artist. I love his work and I think he's an amazing person.""

On Spotify, the world's biggest music streaming service, We Don't Talk About Bruno has notched up almost 102 million listens worldwide - but that is still some way behind the likes of Let It Go (517 million) and A Whole New World (209 million).

However, it was streamed in the US alone 39.5 million times last week, so it could soon surpass the other most popular tracks from the studio some time soon.

Encanto is now streaming on Disney+.";https://web.archive.org/web/20220201140901/http://news.sky.com/story/we-dont-talk-about-bruno-from-encanto-gives-disney-its-first-us-number-one-hit-in-nearly-two-decades-12530188;'ARTICLE-4: entertainment'
54;54;2148;2148;Investigation into Met Police officers uncovers racism, misogyny, harassment and offensive social media messages;Tuesday 1 February 2022 15:06, UK;['martin brunt', '@skymartinbrunt'];['metropolitan police'];['messages', 'media', 'whatsapp', 'officer', 'met', 'violence', 'offensive', 'harassment', 'uncovers', 'investigation', 'officers', 'misogyny', 'bullying', 'racism', 'social', 'including', 'evidence'];"The police watchdog has condemned Scotland Yard officers for a range of bad behaviour, including racism, misogyny, harassment and offensive social media messages.

An investigation was launched after a complaint that an officer had sex with a drunk person in a police station, but it later uncovered much more.

The Independent Office for Police Conduct appealed for more evidence and other Metropolitan Police officers came forward with evidence of colleagues involved in bullying, violence towards women, perverting the course of justice and using discriminatory language.

WARNING - This article contains offensive language

The investigation centred largely on Charing Cross police station near Trafalgar Square in central London and led eventually to one officer being sacked and others being disciplined.

Advertisement

The watchdog's findings included:

• Police officers exchanged highly offensive racist, sexist and homophobic messages with claims that it was ""banter"" becoming a cover for bullying and harassment

• Messages about police officers attending a festival dressed as known sex offenders and a molested child were sent within a WhatsApp group containing 17 police officers

• Details of messages from WhatsApp groups and a Facebook chat group referring to rape including ""I would happily rape you"" and ""if I was single I would happily chloroform you""

• One police officer was referred to as ""mcrapey raperson"" in a WhatsApp exchange. When officers on his team were asked to provide an explanation for this nickname, one explanation given was that there were rumours about him bringing a woman back to the police station to have sex with

• Evidence of racism including a number of messages with references to African children, Somali people and Auschwitz

• Homophobic language used by officers including one entry that said ""f*** you bender""

• Use of derogatory terms about people with disabilities

• WhatsApp messages about domestic violence, plus sexually explicit, misogynistic and demeaning conversations

• Female officers who challenged sexual harassment were told it was part of police culture, that they should accept, ""play the game or stay quiet"", or leave

• Police officers on probation were intimidated and threats made to cut their hair and belongings

Dismissed as 'banter'

The IOPC's regional director Sal Naseem said: ""The behaviour we uncovered was disgraceful and fell well below the standards expected of the officers involved.

""While these officers predominantly worked in teams in Westminster, which have since been disbanded, we know from other recent cases that these issues are not isolated or historic.""

Investigators reviewed thousands of messages exchanged by officers, many of which it described as highly sexualised, discriminatory or referring to violence. When questioned, officers dismissed the messaging as banter.

Image: One officer has been sacked and others have been disciplined. File pic

Mr Naseem said: ""Our investigation showed the officers' use of 'banter' became a cover for bullying and harassment. Colleagues were afraid to speak out about these behaviours for fear of being ostracised, demeaned or told to get another job.

""We are grateful to those officers who were brave enough to speak to us about the cultural issues that existed within these teams, realising that in doing so they risked further bullying. This took courage.

""Hopefully our learning report and recommendations will give officers the confidence to come forward in the knowledge that people are listening and that changes will be made.""

'I read their messages with disgust and shame'

Of 14 officers investigated, two were fired for gross misconduct and put on a barred list to stop them ever working again for the police. Two officers resigned and two others were disciplined.

The Metropolitan Police apologised and said the officers' conduct did not represent the values of the force. It acknowledged it would have damaged trust and confidence in the Met.

Read more:

Police officers share WhatsApp photos of murdered sisters' bodies

Baroness Casey to lead review of Met Police

'Unwitting sexism' in Met, commissioner admits

Deputy Assistant Commissioner Bas Javid said: ""I am angry and disappointed to see officers involved in sharing sexist, racist and discriminatory messages. It's clear we have a lot of work to do to ensure bullying and discrimination does not exist in any part of the Met.""

Commenting on the watchdog's findings, Priti Patel said: ""Being a police officer is a privilege which has been abused by these sickening officers.""

The Home Secretary said she expected the force and the Mayor of London, Sadiq Khan, to implement the report's recommendations ""as soon as practically possible"".

'Damage public trust in the police'

The IOPC made 15 recommendations to ""seek to tackle underlying cultural issues"" and urged the Met to ""publicly commit to being an anti-racist organisation with a zero-tolerance policy towards sexism, misogyny, bullying and harassment"".

The Mayor of London, Sadiq Khan, said: ""I am utterly disgusted by the behaviour outlined in this IOPC report, which details the shocking evidence of discrimination, misogyny, harassment and bullying by police officers. The conduct of these officers was totally unacceptable and what has been revealed by these investigations will only further damage public trust and confidence in the police.""

Follow the Daily podcast on Apple Podcasts, Google Podcasts, Spotify, Spreaker

In the wake of the kidnap, rape and murder of Sarah Everard by serving PC Wayne Couzens last year, Met Commissioner Dame Cressida Dick ordered an independent review of her force's culture and standards by Baroness Louise Casey.

Later, Home Secretary Priti Patel set up a non-statutory inquiry into police failings in the case which is being chaired by Scotland's former top prosecutor Dame Elish Angiolini.";https://web.archive.org/web/20220201150826/http://news.sky.com/story/investigation-into-met-police-officers-uncovers-racism-misogyny-harassment-and-offensive-social-media-messages-12530179;'ARTICLE-5: politics'
