;index;Unnamed: 0.1;Unnamed: 0;Title;Date;Authors;Tags;NLP Keywords;Text;Url;Chat GPT
50;50;1427;1427;COVID news latest - live updates: New Omicron variant as restrictions eased across Wales and Northern Ireland - as hospital patients moved to hotel to free up beds and row over masks in schools contin;;[];['covid', 'covid-19', 'coronavirus', 'live', 'omicron'];['nearly', 'patients', 'moved', 'northern', 'average', 'omicron', 'wales', 'figures', 'restrictions', 'schools', 'recorded', 'cases', 'times', 'week', 'uk', 'ons', 'updates', 'row', 'day', 'variant'];"Nearly half a million COVID cases recorded each day over Christmas in the UK

Daily COVID-19 cases in the UK averaged nearly 500,000 during the week after Christmas, new analysis suggests.

This is almost three times the official figures recorded by the Department of Health.

An average of 173,400 new cases per day were recorded from 26 December to 1 January, according to the government's COVID dashboard.

But the true number of cases was likely to be nearer 479,100 a day, according to estimates by the Office for National Statistics (ONS).

In the week to November 27, before Omicron had started to spread in the UK, the ONS estimated an average of 99,100 new cases a day - just over twice the average of 41,900 a day recorded on the dashboard.

The ONS estimates are now nearly three times the equivalent total on the dashboard.

The sharp difference in totals reflects just how many cases are being missed in the dashboard figures, which count only those people who have reported themselves as having tested positive for the virus.

This means the numbers are affected by how many people are coming forward for tests, have chosen to report their test results, or who are taking a test because they know they have coronavirus symptoms.

By contrast, the ONS figures are based on analysis of nose and throat swabs taken from a representative sample of more than 150,000 people in private households.

The same people are sampled every week, regardless of whether they know they have COVID-19 or have reported a positive result.";https://web.archive.org/web/20220121153351/https://news.sky.com/story/covid-news-latest-live-updates-plan-b-coronavirus-restrictions-eased-face-masks-self-isolation-rules-uk-12507015;'ARTICLE-1: politics'
51;51;1428;1428;Russia-Ukraine crisis: US warns any movement of Russian military forces across border will be met with 'severe response';Friday 21 January 2022 15:04, UK;[];['russia', 'ukraine', 'united states'];['crisis', 'ukraines', 'severe', 'blinken', 'met', 'russian', 'united', 'forces', 'talks', 'warns', 'military', 'ukraine', 'russiaukraine', 'invasion', 'response', 'movement', 'border'];"US secretary of state Antony Blinken has said any movement of ""Russian military forces across Ukraine's border"" will be met with a ""swift, severe and united response"".

He also warned Moscow's ""extensive playbook of aggression"" would also be met with action - following his crunch talks with his counterpart foreign minister Sergei Lavrov, aimed at defusing tensions over the former Soviet republic.

With an estimated 100,000 Russian troops amassed on the Ukrainian border, many fear the Kremlin is preparing an invasion, leading to a bloody conflict, although it denies this.

Russia-Ukraine live updates

Please use Chrome browser for a more accessible video player 0:32 Biden says Russia risks paying 'a heavy price'

Speaking during a news conference in Geneva following his meeting, Mr Blinken said the discussion with Mr Lavrov was not a negotiation but ""a candid exchange of views"".

Advertisement

""I conveyed the position of the US and our European allies and partners that we stand firmly with Ukraine in support of its sovereignty and territorial integrity,"" he said.

""We have been clear, if any Russian military forces move across Ukraine's border, that is a renewed invasion. It will be met with swift, severe and a united response from the United States and our partners and allies.""

The US secretary of state also warned of Russia's ""extensive playbook of aggression short of military action"", which he said includes ""cyberattacks, paramilitary tactics and other means of advancing their interests aggressively without using military action"".

""Those types of Russian aggression, will be met with a decisive, calibrated and again united response,"" Mr Blinken said.

He added: ""We didn't expect any major breakthroughs to happen today, but I believe we are now on a clearer path to understanding each other's positions.""

Analysis: Why Ukraine’s border tensions matter to us all Dominic Waghorn International Affairs Editor @DominicWaghorn A huge amount is at stake in these talks and the urgency increases with each failed round of negotiations. Vladimir Putin wants to wind the clock back to the mid-90s and has made explicit threats about military action if his demands are not met. If that means an invasion of Ukraine, numerous military figures predict violence in Europe on a scale not seen since the Second World War. His deputy foreign minister, Sergei Ryabkov, last week warned of consequences for security across the entire continent of Europe if Putin's demands are not met. That means we could all feel the impact of diplomatic failure even though Ukraine is on the other side of Europe. There is little sign of progress in these talks. One Russian official this morning told Sky News the Americans are stubborn as hell. It does not sound like the deadlock has been broken. But they may have found enough to continue talking, perhaps at a presidential level next.

On Russia's repeated insistence that it has no plans to invade Ukraine, Mr Blinken said: ""We're looking at what is visible to all, and it is deeds and actions and not words that make all the difference.""

But he said talks would continue and that the US was open to a meeting between the Russian leader Vladimir Putin and US President Joe Biden, if it would be ""useful and productive"".

Mr Lavrov described the talks in Geneva as ""constructive and useful"" and said the US had agreed to provide written responses to Russian demands on Ukraine and NATO next week.

But he said: ""I can't say whether we are on the right path or not.

""We will see when we get the American responses.""

Please use Chrome browser for a more accessible video player 4:26 Russia and the West: What's going on?

Mr Lavrov also said he hoped ""emotions would cool down"" over Ukraine and repeated the claim that Russia posed no threat to its former Soviet neighbour.

Moscow has demanded that NATO promise Ukraine will never be allowed to join the military alliance.

It also wants the allies to remove troops and military equipment from parts of eastern Europe.

However, the US and its allies have rejected these demands and repeatedly promised ""severe"" consequences including tough economic sanctions - though not military action - against Russia if an invasion goes ahead.

It came as the US treasury department slapped new sanctions on four Ukrainian officials, accused of being at the centre of a Kremlin effort to damage Ukraine's ability to ""independently function"".

Please use Chrome browser for a more accessible video player 0:38 Kremlin 'dreams of recreating Soviet Union'

Russia seized control of Ukraine's Crimea peninsula in 2014 and backed a separatist insurgency in the eastern part of the country, that has claimed more than 14,000 lives.

Mr Putin has faced limited international consequences for those moves, but the West says a new invasion would be different.

Mr Blinken has also sought to stress US unity with its partners after US President Joe Biden drew widespread criticism for saying retaliation for Russian aggression in Ukraine would depend on the circumstances and that a ""minor incursion"" would see a lesser response.

Follow the Daily podcast on Apple Podcasts, Google Podcasts, Spotify, Spreaker

Mr Biden subsequently sought to clarify his comments by cautioning that any troop movements across Ukraine's border would constitute an invasion and that Moscow would ""pay a heavy price"" for such an action.

Moscow has denied it is planning an offensive and instead accused the West of plotting ""provocations"" in Ukraine, citing the supply of thousands of anti-tank weapons by the British military, in the face of the Kremlin troop build-up.";https://web.archive.org/web/20220121153351/https://news.sky.com/story/russia-ukraine-crisis-us-warns-any-movement-of-russian-military-forces-across-border-will-be-met-with-severe-response-12521693;'ARTICLE-1: politics'
52;52;1431;1431;Train announcements: Grant Shapps to scrap 'endless torrent' of messages in 'bonfire of the banalities';Friday 21 January 2022 13:19, UK;[];['rail', 'travel'];['shapps', 'messages', 'bonfire', 'passengers', 'endless', 'secretary', 'unnecessary', 'grant', 'scrap', 'rail', 'train', 'work', 'journeys', 'announcements', 'torrent', 'banalities', 'transport'];"The ""endless torrent"" of announcements on trains will be scrapped, the Transport Secretary has said.

Grant Shapps has pledged to launch a ""bonfire of the banalities"" to make rail journeys in England quieter.

The Department for Transport (DfT) said messages which ""add unnecessary noise and disruption to journeys"" will be cut in the coming months.

Announcements which face the axe include those which are ""banal"" or ""contradictory"", such as reminding passengers to have their tickets ready when leaving a station or to keep volume levels on electronic devices low while on-board messages ""blare out"".

📢 '...put unwanted newspapers in the bin...'



This is one example of the announcements that we're getting rid of, making the passenger experience better and delivering on the Williams-Shapps #PlanForRail.



Read more on announcements we’re removing 👇https://t.co/rSHLqZ5itH pic.twitter.com/xvp09Op4m9 — Rt Hon Grant Shapps MP (@grantshapps) January 21, 2022

The DfT stated it will work with rail firms and passenger groups to identify which announcements can be axed.

Advertisement

Mr Shapps said: ""…I'm calling for a bonfire of the banalities to bring down the number of announcements passengers are forced to sit through and make their journey that little bit more peaceful.""

However, a rail industry source told the PA news agency the Government does not control what announcements are made, and it would be ""crazy for it to intervene at that level"".

Jacqueline Starr, chief executive of the Rail Delivery Group, which represents train operators, said: ""We know people want the most relevant and timely messages on their journeys and to help with this, train operators are continuing their work to improve customer information, including cutting unnecessary onboard announcements.""

'Nothing but a PR stunt by this collapsing Government'

Mick Lynch, general secretary of the Rail, Maritime and Transport union (RMT), said: ""No one ever complained about receiving too much information about rail services, and this is clearly nothing but a PR stunt by this collapsing Government.""

Clive Wood, lead regional policy and campaigns manager at charity Guide Dogs, said the proposal would cause problems for the visually impaired.

And Labour's shadow transport secretary, Louise Haigh, said: ""Tannoys aren't the only thing that have fallen silent.

""Ministers have literally nothing to say about the Conservatives' cost of living crisis facing passengers as they hike up rail fares this year and services are cut.

""What hard-pressed passengers want to hear more than anything else is a plan to help them.""

The proposals come as rail passengers suffer one of the worst periods of cancellations on record due to staff shortages caused by the COVID pandemic.";https://web.archive.org/web/20220121153351/https://news.sky.com/story/train-announcements-grant-shapps-to-scrap-endless-torrent-of-messages-in-bonfire-of-the-banalities-12521637;'ARTICLE-2: business and economy'
53;53;1432;1432;Russia-Ukraine tensions: Top diplomats from US and Russia set for crunch talks in Geneva - but what do both countries want?;Friday 21 January 2022 09:57, UK;[];['russia', 'ukraine', 'united states'];['russias', 'russia', 'tensions', 'crunch', 'countries', 'biden', 'russian', 'talks', 'ukraine', 'wants', 'military', 'russiaukraine', 'invasion', 'set', 'geneva', 'sanctions', 'diplomats'];"Tensions continue to boil in eastern Europe, as the threat of a Russian invasion in Ukraine continues to draw international attention.

On Thursday, US President Joe Biden warned that ""Russia will pay a heavy price"" if it invades Ukraine, while Russia announced naval drills in several parts of the world and claimed the West is plotting ""provocations"" in Ukraine.

In an attempt to ease tensions, the top diplomats from Washington and the Kremlin are set for crunch talks in Geneva.

What does America want from the talks?

US Secretary of State Antony Blinken is preparing to meet his Russian counterpart, foreign minister Sergei Lavrov, however the former indicated that talks will likely fail.

Advertisement

Ahead of the meeting, Mr Blinken said on Thursday: ""These are difficult issues we are facing and resolving them won't happen quickly.""

America wants one thing above all.

To get this settled without a Russian invasion of Ukraine so Washington can move attention eastwards. Joe Biden sees China as a much bigger threat and challenge than Russia and wants to focus attention in that direction.

Image: US Secretary of State, Antony Blinken (left), and Russia's Foreign Minister Sergei Lavrov will hold talks in Geneva on Friday

Barack Obama felt the same, wanting a pivot to the east, but events have a way of interfering in international affairs and the middle east and Syria especially kept sucking his attention back in.

Mr Biden wants to avoid the same with Ukraine and Russia.

But President Biden knows the two are linked, that missteps over Ukraine will complicate matters over China.

Chinese President Xi Jinping is watching intently.

If Russia can ride roughshod over the West in Ukraine, the Chinese may be emboldened over Taiwan, which Xi Jinping wants absorbed into the Chinese mainland.

Image: The United Kingdom has sent defensive weapons to Ukraine

So the Biden administration has worked hard to deter Russia, assiduously trying to build unity and resolve among its allies on sanctions it hopes will be enough to avert invasion.

A carrot and stick approach

The sanctions are largely financial and economic but critics say that is like bringing a knife to a gunfight.

Please use Chrome browser for a more accessible video player 0:32 Joe Biden said that Russia will be met with 'severe' economic response if it invades

Washington hopes the carrot and stick approach will be effective.

The stick being the threat of sanctions, the carrot talks on issues Russia wants aired.

America is prepared to talk about transparency, better communication between NATO and Russia, arms reductions, military exercises and missile deployment, hoping that will assuage Russian fears about NATO's inexorable expansion to the east.

Image: The US has warned the Kremlin it will face 'heavy' sanctions if it invades Ukraine

On the face of it that is not nearly enough to meet Russia's demands for sweeping security guarantees.

But US negotiators hope there is enough to chew on while more and more military materiel is sent to Ukraine and while the window for invasion passes.

Come mid-February some military experts say the ground will be too soft for the movement of Russian heavy armour.

The Russians want to see written responses to their demands.

Please use Chrome browser for a more accessible video player 4:26 Ukraine has borders with a series of NATO members, all of whom fear a Russian attack on their neighbour

What does Russia want from the talks?

Today's high-level meeting in Geneva is unlikely to yield any major breakthroughs but at least the sides are still talking.

Russia's core demand, that NATO's open door policy be shut once and for all and that any promise of future membership for Ukraine and Georgia be revoked is the one issue where NATO has made clear it won't budge.

The more Russia threatens, the more likely it is that Russia's other core grievance, the provision of Western military support to Ukraine, will intensify further. That is a considerable diplomatic impasse.

Whatever might be said on other issues of strategic security, the US missile defence systems in Poland and Romania for example which are long-standing grievances for Russia, are secondary and were under discussion before Russia started its troop build-up. Concessions there are unlikely to cut through.

Image: President Joe Biden

NATO's promise of possible future accession to Ukraine and Georgia is in any case entirely academic. It will not happen anytime soon and both sides know that. Perhaps, if appeasement of sorts is a strategy the US will countenance, it is best to say that out loud.

The Russian stance that this is a complete package, take it or leave it, is a maximalist position and in any case Russia's foreign ministry has said it wants written responses to each proposal, (which Mr Blinken has already said he will not be giving), which would suggest they will consider the issues separately.

The question is: What is Vladimir Putin's ultimate goal? Even his own diplomats may not know. Will he be content with concessions around the edges of his security guarantee proposals or is diplomacy a side-bar in an inevitable slide to conflict? Is his prize to squeeze concessions from NATO, to downgrade Ukraine's defensive capabilities (which he could do with missile attacks without even sending troops across the border) or is it about Russia's place in the world - reasserting a Russian sphere of influence and ensuring Ukraine remains a buffer between Russia and the West? Or is it a more emotional pitch where Ukraine itself is the prize, wrenched as he sees it from the Motherland after the collapse of the Soviet Union?

Mr Putin may not be on some grand imperialist campaign but he does feel the loss of great power status keenly and he does believe in spheres of influence. Even now, with Europe on high alert, he has the whole world talking about him.

The US President's incursion vs invasion slip is perhaps of relatively little consequence. Russia knows Europe is not united on its response, especially when it comes to hybrid warfare tactics which don't involve actual military invasion. Russia has also never been swayed by the punishment, it has workshopped all possible sanctions scenarios and they have not deterred it before; it is swayed by the prize. The prize that only Mr Putin knows. That's what makes diplomacy so hard.";https://web.archive.org/web/20220121153351/https://news.sky.com/story/russia-ukraine-tensions-top-diplomats-from-us-and-russia-set-for-crunch-talks-in-geneva-but-what-do-both-countries-want-12521366;'ARTICLE-3: politics'
54;54;1433;1433;Russia-Ukraine live updates: US and Russia hold critical talks as White House warns of 'united, swift and severe response';;[];['live', 'russia', 'ukraine'];['ideas', 'exchange', 'white', 'updates', 'russia', 'blinken', 'severe', 'united', 'russiaukraine', 'discussions', 'candid', 'talks', 'warns', 'agreed', 'swift', 'concerns', 'response', 'path'];"Talks 'not a discussion but candid exchange of concerns'

Antony Blinken said that within today's talks, he laid out ""several ideas"" on how to reduce tensions and increase security.

He added: ""This was not a negotiation but a candid exchange of concerns and ideas.""

Mr Blinken insisted that Russia now faces a choice between the path of diplomacy that can ""lead to peace and security"" or ""the path that will led only to conflict"".

The US and its allies are prepared to meet Russia on ""any path"" and will stand with Ukraine, he said.

Mr Blinken echoed comments made by Mr Lavrov that it had been agreed the ""diplomatic process will continue"".

He said that following consultation, it is expected the US will be able to ""share with Russia our concerns and ideas... next week"".

The US diplomat added the two sides had agreed to ""further discussions after that"".

He said: ""Further discussions preferable way forward.. but it is up to Russia to decide which path it will pursue.

""I believe we are now on a clearer path in terms of understanding each other's concerns, each other's positions. Let's see what the next days bring.""";https://web.archive.org/web/20220121153351/https://news.sky.com/story/russia-ukraine-live-updates-us-and-russia-to-hold-critical-talks-as-white-house-warns-of-united-swift-and-severe-response-12521606;'ARTICLE-4: politics'
55;55;1435;1435;Kwasi Kwarteng: Business secretary says 'we should get back to work' after Plan B rules scrapped;Friday 21 January 2022 12:37, UK;['john-paul ford rojas', '@jpfordrojas'];['covid-19', 'kwasi kwarteng'];['office', 'secretary', 'kwasi', 'business', 'staff', 'week', 'told', 'return', 'omicron', 'plan', 'work', 'working', 'b', 'kwarteng', 'uk', 'scrapped', 'rules'];"People should ""get back to work"" after Plan B rules were eased, the business secretary has said.

Kwasi Kwarteng extolled the benefits of office-based staff interacting directly as he called for a return to ""some degree of normality"".

The comments came after the government this week dropped working from home guidance that was reintroduced late last year to try to combat the spread of the Omicron variant of COVID-19.

Please use Chrome browser for a more accessible video player 2:18 Omicron impacts business

It resulted in city centres that were still recovering from earlier lockdowns again seeing reduced footfall during what is normally a key period for shopping and parties.

The measures were described by some as a ""lockdown by stealth"".

Advertisement

Mr Kwarteng's comments come after banks such as HSBC and Citigroup this week were among those leading the way in calling staff back to their desks in London.

Meanwhile, the UK boss of PwC said the accountancy firm was expecting a faster bounce back than the last time workers were encouraged to return following lockdowns.

The business secretary told LBC radio: ""We should get back to work.

""We've got to get back to some degree of normality.

Please use Chrome browser for a more accessible video player 2:17 'We can go back to the normal UK of the last couple of thousand years'

""People working in the office do get benefits from working with colleagues, being able to interact directly with them and I want to get back to a sense that the pandemic is turning from a pandemic into an endemic.

""I think the sooner we get back to the pre-COVID world the better in terms of workplace practices.""

Mr Kwarteng also said he was trying to increase the number of people coming into work in Whitehall, with around 50% of his department back behind their desks.

Earlier, he told Sky News: ""I've said that people should start getting back to normal as soon as they can.""

However, ministers face some resistance from unions representing civil servants.

The public and commercial services (PCS) union has demanded consultation on any plans for a return to the workplace and maintains that ""given the ongoing threat from COVID... it is safer for staff to work from home where they can"".

HSBC has said staff would be welcome back in its offices as part of a hybrid approach while Standard Chartered has told staff its London headquarters will be open from Monday.

Citi's employees are ""expected to be in the office at least three days per week"", according to an internal memo seen by news agency Reuters.

Image: Mr Kwarteng called for a return to 'some degree of normality'

Kevin Ellis, chairman and senior partner at PwC UK, said: ""The number one question I'm being asked from our people is when can we get back to the office - they value time with colleagues, alongside the flexibility to work from home when helpful.

""After the last lockdown restrictions were lifted, it took us two months to get back to 80% capacity.

""We're expecting a faster bounce back now - people know the drill - and this is great news for small businesses and city centres that rely on office workers.""

Catherine McGuinness, policy chair at the City of London Corporation, said that after Omicron ""cast a dark shadow over the Square Mile's recovery"", signs were now ""much more promising"".

Wetherspoons boss Tim Martin this week told Sky News that the lifting of COVID restrictions left him ""breakdancing round the living room"".

But he cautioned that warnings about COVID had ""put the frighteners on people"" and that ""having wound the public up… to too great an extent, it may be difficult to get back"".";https://web.archive.org/web/20220121153351/https://news.sky.com/story/we-should-get-back-to-work-declares-business-secretary-kwasi-kwarteng-12521630;'ARTICLE-5: politics'
56;56;1436;1436;Ghana explosion: Huge blast near gold mine kills at least 17 people;Friday 21 January 2022 13:09, UK;[];['ghana'];['nearby', 'motorbike', 'peopleat', 'huge', 'explosion', 'kills', 'blast', 'road', 'near', 'town', 'gold', 'ghana', '17'];"Ghana explosion: Huge blast near gold mine kills at least 17 people

At least 17 people are known to have died after a lorry carrying explosives to a gold mine was involved in a crash with a motorbike. The explosion in the town of Apiate destroyed nearby homes and left a huge crater in the road.";https://web.archive.org/web/20220121153635/https://news.sky.com/video/ghana-explosion-huge-blast-near-gold-mine-kills-at-least-17-people-12521700;'ARTICLE-6: environment'
57;57;1437;1437;5G signals disrupt flights in the US;Friday 21 January 2022 13:24, UK;[];['chicago'];['grounded', 'disrupt', 'flight', '5g', 'flights', 'video', 'playerpassengers', 'interfering', 'signals', 'left', 'controls', 'stranded'];"Please use Chrome browser for a more accessible video player

Passengers have been left stranded in the US, after flights are grounded due to 5G signals interfering with flight controls.";https://web.archive.org/web/20220121153635/https://news.sky.com/video/5g-signals-disrupt-flights-in-the-us-12521674;'ARTICLE-7: science and technology'
58;58;1438;1438;Russia-Ukraine crisis: Conflict may have been postponed but not averted;Friday 21 January 2022 15:33, UK;['dominic waghorn', '@dominicwaghorn'];['russia', 'ukraine'];['writing', 'americans', 'crisis', 'russian', 'week', 'europe', 'talks', 'sounding', 'averted', 'demands', 'russiaukraine', 'postponed', 'conflict', 'diplomats'];"The US and Russia appear to have pulled back from the brink, for now, in talks over Ukraine in Geneva.

In the words of US Secretary of State Anthony Blinken, there was no breakthrough, but the two countries are on a ""clear path"" to understanding each others' concerns.

That means the prospect of war in Europe recedes a little, for now.

There had been fears of a breakdown in the US-Russian talks - precipitating military action over Ukraine.

For all Russia's thinly-veiled threats to security in Europe and deadlines for the US to respond to sweeping demands, Moscow's diplomats seem willing to carry on talking.

Advertisement

Please use Chrome browser for a more accessible video player 0:38 Truss warns Putin over Ukraine

Russian Foreign Minister Sergei Lavrov was sounding unusually conciliatory in his press conference.

He can be known to use English to ram home a point in pithy one-liners, but today he stuck to Russian and sounded far from combative.

The talks were constructive and useful, he said.

Last week, Russian diplomats said diplomacy had hit a dead end and were sounding ominous.

But they have clearly found common ground to explore with their American counterparts.

A Russian official told Sky News the Americans had been stubborn as hell but there were morsels worth chewing over.

The crisis may have been postponed rather than averted, however.

Russia has given the Americans another week to reply in writing to their demands but for now, at least, there is less danger of the crisis sliding into conflict.";https://web.archive.org/web/20220121153635/https://news.sky.com/story/russia-ukraine-crisis-conflict-may-have-been-postponed-but-not-averted-12521826;'ARTICLE-8: politics'
59;59;1440;1440;El Chapo's wife is not actually his wife, new book claims;Friday 21 January 2022 13:58, UK;[];['el chapo'];['chapos', 'wife', 'aispuro', 'salazar', 'book', 'ms', 'chapo', 'actually', 'married', 'drug', 'coronel', 'el', 'claims'];"El Chapo's wife, a former teen beauty queen, is not actually his wife, according to a new book.

The drug cartel chief married Emma Coronel Aispuro on her 18th birthday in July 2007 but he remains legally tied to his first wife Alejandrina Salazar, a social worker he married in 1977, it is alleged.

The claims are in a new book by Anabel Hernandez called Emma And The Other Narco Women which is due to be published next week.

Image: It is claimed Joaquin 'El Chapo' Guzman bribed a priest in Sinaloa to conduct the religious ceremony for him and Ms Coronel Aispuro to marry. File pic: AP

According to a report in the New York Post, Ms Coronel Aispuro, who is now 32, says in the book that she and the drug kingpin were married under ""the law of the divine"".

The book claims that El Chapo, whose real name is Joaquin Guzman Loera, bribed a priest in Sinaloa to conduct the religious ceremony for him and Ms Coronel Aispuro.

Advertisement

'Not just his lover but his formal partner'

The wedding celebration was reportedly attended by members of Mexico's army, politicians, and the governor of Sinaloa.

But Hernandez, a Mexican investigative journalist, says in the book that she verified as recently as last year that the marriage between El Chapo, 64, and his first wife Ms Salazar was still in place.

Listen to the Daily podcast on Apple Podcasts, Google Podcasts, Spotify, Spreaker

Hernandez spoke to Sky News about her research in July last year and, when asked if El Chapo and Ms Coronel Aispuro were legally married, she replied: ""That's a very good question.

""Legally they are not married - legally the only wife of El Chapo is Alejandrina Salazar, his first wife. He never gave her a divorce.

""(The marriage with Ms Coronel Aispuro) was kind of a ceremony inside the Sinaloa cartel... Emma was not anymore just his lover, she was his formal partner.""

El Chapo and Ms Coronel Aispuro have 10-year-old twin daughters together.

El Chapo and Ms Salazar have five children together but he has also had nine children with other women, according to the book.

Please use Chrome browser for a more accessible video player 0:39 September 2021: Drug kingpin house becomes lottery prize

'I was all of 18 years old after all'

Ms Coronel Aispuro told Hernandez she had no idea what El Chapo did for a living when they met, despite him being one of the most wanted fugitives in his country.

""It's only after it came out in the news that we had gotten married that I started to figure out what was going on with him, although I didn't really give it that much importance,"" she said.

""I was all of 18 years old after all.""

El Chapo is serving a life sentence in a Colorado prison and Ms Coronel Aispuro was jailed last year for three years for her part in helping to run the drug cartel.";https://web.archive.org/web/20220121153635/https://news.sky.com/story/el-chapos-wife-is-not-actually-his-wife-new-book-claims-12521703;'ARTICLE-9: entertainment and culture'
60;60;1442;1442;Ghana explosion: At least 17 killed and dozens injured in mining truck crash blast which leaves huge crater;Friday 21 January 2022 11:48, UK;[];['ghana'];['leaves', 'crater', 'mining', 'unfortunate', 'killed', 'huge', 'effort', 'truck', 'ghana', 'tragic', 'way', 'dozens', 'gold', 'wish', 'truly', 'explosion', 'sad', 'injured'];"At least 17 people have been killed and 59 injured in a huge blast in Ghana after a truck carrying explosives to a gold mine collided with a motorcycle, authorities say.

Footage from the scene showed a massive crater at the epicentre of the explosion, which reduced hundreds of buildings to piles of wood, rubble and twisted metal.

Bodies could be seen amongst the debris.

The explosion happened in the rural community of Apiate, near Bogoso, a mining town in the southwestern part of the country, around 188 miles (303km) from the capital Accra.

Image: The blast caused widespread destruction, levelling hundreds of buildings

Truck on way to gold mine

Advertisement

The truck had been on its way to the Chirano mine, which is run by the Canadian-based Kinross Gold Corporation.

Ghanaian President Nana Akufo-Addo wrote on Twitter: ""It is a truly sad, unfortunate and tragic incident, and I extend, on behalf of Government, deep condolences to the families of the deceased, and I wish the injured a speedy recovery.""

He added: ""Government will spare no effort to ensure a rapid return to a situation of normalcy for residents of Apiate.""

It is a truly sad, unfortunate and tragic incident, and I extend, on behalf of Government, deep condolences to the families of the deceased, and I wish the injured a speedy recovery. 2/4 — Nana Akufo-Addo (@NAkufoAddo) January 20, 2022

Many caught in explosion

Prosper Baah, acting regional head of the National Ambulance Service, said many people were hurt as they tried to get to the scene of the accident and were caught in the explosion.

""It is a very sad situation,"" he added.

Image: An investigation has been launched into the incident

Relief effort under way

An investigation has been launched by the country's Ministry of Lands and Natural Resources into the cause of the accident and whether the rules of the transportation of explosives had been followed.

Meanwhile, the National Disaster Management Organisation is coordinating the relief effort to evacuate casualties and help residents, whose homes have been destroyed.";https://web.archive.org/web/20220121153635/https://news.sky.com/story/ghana-explosion-at-least-17-killed-and-dozens-injured-in-mining-truck-crash-blast-which-leaves-huge-crater-12521563;'ARTICLE-1: politics'
61;61;1443;1443;Meat Loaf's incredible career in pictures: From Bat Out Of Hell and Rocky Horror to Fight Club and a musical - a look back on the life of one of rock's most iconic voices;Friday 21 January 2022 13:12, UK;[];['meat loaf'];['film', 'look', 'wife', 'later', 'rocky', 'life', 'voices', 'meat', 'loaf', 'pic', 'pictures', 'loafs', 'york', 'apimage', 'moviestoreshutterstockimage', 'musical', 'rocks', 'incredible'];"Meat Loaf, the singer best known for Bat Of Of Hell and appearing in films like Rocky Horror and Fight Club, has died.

He was 74, and passed away with his wife by his side.

Born Marvin Lee Aday (later legally changing his name to Michael), Meat Loaf had a career spanning six decades across music, film, television and the stage, and landing one of the biggest selling albums of all time.

Sky News has dug into the archives and taken a look back at some of his biggest moments in pictures.

Image: 1975: Meat Loaf in the Rocky Horror Picture Show - his first major outing in a film. Pic: 20th Century Fox/Michael White Prods/Kobal/Shutterstock

Image: 1978: Meat Loaf at the Hammersmith Apollo in London - soon after the release of Bat Out Of Hell. Pic: Andre Csillag/Shutterstock

Image: 1980: Meat Loaf and Debbie Harry in movie Roadie. Pic: Moviestore/Shutterstock

Image: 1980: Meat Loaf and his wife Leslie. Pic: Ralph Dominguez/MediaPunch/Shutterstock

Image: 1981: Meat Loaf receiving medical aid after an accident in December. Pic: dpa/AP

Image: 1982: Meat Loaf plays tennis in New York with John McEnroe. Pic: AP

Image: 1982: Meat Loaf in that iconic ruffled shirt while performing. Pic: Richard Young/Shutterstock

Image: 1987: Meat Loaf and Boy George at an AIDs benefit concert. Pic: Andre Csillag/Shutterstock

Image: 1994: Meat Loaf with his Grammy for best solo rock performance. Pic: AP

Image: 1994: Meat Loaf at the Brit Awards at Alexandra Palace

Image: 1998: Cher and Meat Loaf flanking Des Lynam after appearing on his radio show

Image: 1999: Meat Loaf and Edward Norton in Fight Club - he appeared in the film as a character called Bob. Pic: Moviestore/Shutterstock

Image: 2003: A royal appointment for Meat Loaf as he sits with Prince Charles at a charity event. Pic: Alan Davidson/Shutterstock

Image: 2006: Meat Loaf at the Kerrang Awards - a show he would later brand as 'dull'

Image: 2012: At the songwriters hall of fame gala in New York. Pic: AP

Image: 2012: Meat Loaf backed Mitt Romney for president - he performed America The Brave with him on the campaign trail. Pic: AP";https://web.archive.org/web/20220121153635/https://news.sky.com/story/meat-loafs-incredible-career-in-pictures-from-bat-out-of-hell-and-rocky-horror-to-fight-club-and-a-musical-a-look-back-on-the-life-of-one-of-rocks-most-iconic-voices-12521583;'ARTICLE-1: entertainment and culture'
