;Title;Date;Authors;Tags;NLP Keywords;Text;Url
1035;Police promise to admit mistakes and not 'defend the indefensible' after Hillsborough report recommendations;Tuesday 31 January 2023 13:43, UK;[];['hillsborough'];['hillsborough', 'disaster', 'bereaved', 'ensure', 'admit', 'law', 'indefensible', 'response', 'promise', 'families', 'report', 'defend', 'reforms', 'recommendations', 'tragedy', 'mistakes'];"Police chiefs have promised to acknowledge mistakes and not ""defend the indefensible"" as they set out long-awaited reforms in the wake of a report into the Hillsborough disaster.

Among the changes are a Charter For Families Bereaved Through Public Tragedy, which commits police leaders to acknowledge any mistakes and ensure ""care, compassion, openness, transparency and accountability"".

All forces in England and Wales have signed up to the pledge.

The police response on the day of the 1989 stadium crush - as well as after it - has long been an open wound for families of the 97 dead and those who survived.

A 2016 inquest jury ruled the fans were unlawfully killed amid a number of police errors.

""Police failures were the main cause of the tragedy and have continued to blight the lives of family members ever since,"" said Chief Constable Andy Marsh, head of the College of Policing.

""Descriptions of how the bereaved were treated by police officers in the immediate aftermath of the disaster make harrowing reading..."" adds the introduction to today's report.

""When compassion and leadership were most needed, the bereaved were often treated insensitively and the response lacked coordination and oversight.""

The reforms are in reply to the former bishop of Liverpool, James Jones, who made formal recommendations for ensuring the suffering of Hillsborough families is not repeated.

Advertisement

They were published five years ago, but the national police response couldn't be made public until legal proceedings and other matters were over.

Today's report says Hillsborough must be ""the touchstone for more ethical police leadership"" - and as such candour will become a key theme of the police's updated code of ethics.

A supporting code of practice - which senior police must follow - will also set out ""a responsibility to ensure openness and candour within their force"".

'Deeply sorry'

Other reforms include new national guidance for the family liaison officers - the point of contact with relatives when somebody is involved in a tragedy such as Hillsborough.

Findings from the 2017 report, as well as tragedies like Grenfell Tower, have been fed into the latest best practice.

A new code of practice on police information and records management is also being implemented after records relating to Hillsborough were lost or destroyed.

Senior police repeated their apologies for the disaster as they published their response on Tuesday.

Read more:

Police to pay compensation over Hillsborough cover-up

Statements altered to 'mask police failings', court hears

Image: Ninety-seven fans died in the disaster at Sheffield Wednesday's Hillsborough ground

Martin Hewitt, chair of the National Police Chiefs' Council (NPCC), said he was ""deeply sorry for the tragic loss of life, and for the pain and suffering that the families of the 97 victims experienced on that day and in the many years that have followed"".

He said they were now committed to responding to major incidents with ""openness and with compassion for the families"" above any other interest.

""Collectively, the changes made since the Hillsborough disaster and in response to Rt Reverend James Jones's report aim to ensure the terrible police failures made on the day and in the aftermath can never happen again.""

'Promises must become law'

The former bishop said he welcomed the police response and its acknowledgment that the treatment of families was ""harrowing"".

He also welcomed the NPCC's new ""duty of candour"" and its view that bereaved families should have as much legal representation as public bodies after a tragedy.

He said the government must now make these two principles legally binding as ""Hillsborough Law"".

The government has yet to formally respond to the 2017 report - something a survivors' group says is stopping families from being able to move on.

Please use Chrome browser for a more accessible video player 3:39 Response and apology have taken 'way too long'

Chairman of the Hillsborough Survivors' Support Alliance, Peter Scarfe, also called the five-year wait for a police response ""way too long"".

He said the police reforms should be put into law to make a real difference.

""It's not quite Hillsborough Law - I would expect Hillsborough Law to be passed,"" he said.

""It's easy saying we've learnt from it, we're going to correct our mistakes, we'll make sure accountability is there, we can't cover things up - but without a law they can.""

The prime minister's official spokesman said part of the delay in responding to James Jones's report had been to avoid the risk of prejudicing criminal cases.

""The government has been working closely with the relevant departments and organisations to carefully consider and address the points directed at government,"" the spokesman said.

""That's alongside the work with the police, because there are elements that span both government and policing.""

He said there was no specific date for a response as ""it's important to ensure we do this properly"".";https://web.archive.org/web/20230131121452/http://news.sky.com/story/police-promise-to-admit-mistakes-and-not-defend-the-indefensible-after-hillsborough-report-recommendations-12799806
1036;Thousands of ambulance workers in England to strike on 10 February over ongoing pay dispute;Tuesday 31 January 2023 13:37, UK;['sophie morris', '@itssophiemorris'];['strikes'];['workers', 'nhs', 'union', 'england', 'ongoing', 'unions', 'strike', 'action', 'ministers', 'ambulance', 'thousands', 'pay', 'dispute', 'strikes'];"Thousands of ambulance workers in England will strike on 10 February, Unison has announced.

The union said workers across five services will walk out as the long-running dispute over pay and staffing continues.

Ambulance workers in London, Yorkshire, the South West, North East and North West will be involved in the industrial action.

Strikes will now be happening across the NHS every day next week apart from Wednesday.

'Toxic cocktail' behind dire economy forecast - politics latest

Downing Street said the latest strike action by ambulance workers is ""deeply concerning"".

""We are putting in place significant mitigations that have previously helped reduce some of the impact from these strikes,"" the PM's official spokesperson said.

""But first and foremost we would ask the unions to reconsider that approach and continue discussions.""

Announcing the latest industrial action, Unison urged ministers to stop ""pretending the strikes will simply go away"" and improve ambulance workers' pay.

Advertisement

The union also warned that unless the government has a ""major rethink"" over NHS pay, and gets involved in ""actual talks"" with unions, it will announce strike dates running into March.

It added that by then, the dispute is likely to affect double the number of trusts and extend to the whole of the ambulance service in England.

""The government must stop playing games. Rishi Sunak wants the public to believe ministers are doing all they can to resolve the dispute. They're not,"" the union's head of health Sara Gorton said.

""There are no pay talks, and the prime minister must stop trying to hoodwink the public. It's time for some honesty. Ministers are doing precisely nothing to end the dispute.

""The government's tactics seem to be to dig in, wait months for the pay review body report and hope the dispute goes away. It won't. And in the meantime, staff will carry on quitting, and patients being let down.

""There can be no health service without the staff to run it. Ministers must open proper talks to end the dispute and put in place the urgent retention plan needed to boost pay and staffing across the NHS.""

Please use Chrome browser for a more accessible video player 2:25 Rising support for unions - poll

The latest strike announcement comes as ministers are braced for the biggest day of industrial action in over a decade on Wednesday when teachers, university lecturers, train drivers, civil servants, bus drivers and security guards stop work on the same day.

The PM's spokesperson conceded that Wednesday's mass strike action will be ""very difficult"".

Members of the Fire Brigades Union (FBU) voted overwhelmingly in favour of action in a ballot result announced on Monday.

The FBU has said it is giving the government and employers 10 days to make an improved offer before deciding its next move.

If they go ahead, the strikes will be the first nationwide fire strikes over pay since 2003.

Read more:

Public support for strikes rising, Sky News poll shows

PM says he 'acted decisively' in sacking Zahawi

Watchdog chief removes himself from BBC chairman probe

While the National Education Union (NEU) accused the government of having ""squandered"" the chance to avert a walk-out in schools in England and Wales after talks with Education Secretary Gillian Keegan broke up without agreement.

New Sky News polling shows support for trade unions is rising even though strike action is bringing public services to a standstill.

Meanwhile, NHS consultants in England are also gearing up for possible strike action.

Please use Chrome browser for a more accessible video player 3:26 An NHS hospital under pressure

The British Medical Association (BMA) - the country's biggest doctors' union - is to hold an indicative ballot of its consultant members in February in a dispute over pay and pensions.

The BMA has said that while the consultative poll - which opens on 10 February and closes on 27 February - was not a formal ballot, it represents a significant escalation towards one.

Around 45,000 junior doctors who are members of the union have also been balloted over strike action - with the result due at the end of February.

Speaking on Monday, Saffron Cordery, interim chief executive of NHS Providers, said the threat of more strikes was ""alarming"" in a service already struggling to cope with the effects of the most widespread industrial action in its history.

A new anti-strike law - which would see minimum service levels set for fire, ambulance and rail services for when the sectors decide to take industrial action - cleared its final Commons hurdle on Monday evening.";https://web.archive.org/web/20230131121452/http://news.sky.com/story/thousands-of-ambulance-workers-in-england-to-strike-on-10-february-over-ongoing-pay-dispute-12799813
1037;Former prime minister Liz Truss questioned after IMF forecasts UK economy to fare worse than any other developed nation this year;Tuesday 31 January 2023 11:08, UK;[];['liz truss'];['prime', 'worse', 'yeareven', 'liz', 'minister', 'questioned', 'imf', 'saw', 'truss', 'world', 'nation', 'forecasts', 'uk', 'upgraded'];"Former prime minister Liz Truss questioned after IMF forecasts UK economy to fare worse than any other developed nation this year

Even as Britain's outlook was downgraded, most other countries around the world saw their forecasts upgraded.";https://web.archive.org/web/20230131121452/http://news.sky.com/video/former-prime-minister-liz-truss-questioned-after-imf-forecasts-uk-economy-to-fare-worse-than-any-other-developed-nation-this-year-12799745
1038;Strikes: 'Average teacher on £39,500 per year' says transport minister;Tuesday 31 January 2023 07:59, UK;[];['strikes'];['teacher', 'minister', 'level', 'average', 'seen', 'students', 'pandemic', 'pointed', 'ministerhe', '39500', 'lockdowns', 'transport', 'strikes'];"Strikes: 'Average teacher on £39,500 per year' says transport minister

He pointed to the level of disruption for students seen during lockdowns and throughout the pandemic.";https://web.archive.org/web/20230131121452/http://news.sky.com/video/strikes-average-teacher-on-39-500-per-year-says-transport-minister-12799631
1039;Big return to coal in Europe killed off by record renewable energy;Tuesday 31 January 2023 12:29, UK;[];['energy', 'climate change', 'renewable energy'];['energy', 'gas', 'return', 'fossil', 'crisis', 'climate', 'europe', 'solar', 'power', 'record', 'big', 'electricity', 'wind', 'killed', 'coal', 'renewable'];"For the first time ever, wind and solar generated more electricity in the European Union than any other source - preventing a feared return to coal as the continent battled an energy crisis.

As Russia cut off gas supplies to Europe last year, countries including the UK, Germany and Italy put more coal power on standby to fill the gaps, raising feared of increased greenhouse gas emissions from the most polluting fossil fuel.

But the bloc fended off a feared dramatic increase in burning coal, the most polluting fossil fuel, which is globally being phased down in a bid to curb climate change.

Read more: Germany made 'painful choices' in clearing village to make way for coal mine

Instead, wind and solar generated a record fifth (22%) of electricity in the EU in 2022, overtaking gas for the first time (20%).

Please use Chrome browser for a more accessible video player 2:00 How will we power our homes in the future?

Ember, the green think tank that completed the analysis, celebrated the achievement amid a ""triple crisis in the electricity sector"".

As Europe raced to cut ties with its biggest supplier of fossil gas, Russia, it also grappled with the lowest levels of hydropower for at least 20 years amid a severe drought.

At times, half of France's vast nuclear power fleet were offline due to ongoing defects or a backlog of maintenance issues.

Coal power share did rise by 1.5 percentage points to generate 16% of electricity, but it amounted to only ""a minor ripple in coal power and a huge wave of support for renewables"", said Ember's head of data insights, Dave Jon

Advertisement

""Any fears of a coal rebound are now dead,"" he added.

Spreaker Due to your consent preferences, you’re not able to view this. Open Privacy Options

Click to subscribe to ClimateCast with Tom Heap wherever you get your podcasts

Lower electricity demand also helped reduce the energy deficit, dropping by 7.9% in the last quarter of 2022 compared to the same period the previous year.

Mild weather was a significant factor, but concerns about costs, improved energy efficiency measures and ""citizens acting in solidarity to cut energy demand in a time of crisis"" likely also helped, Mr Ember said.

However, the EU remains one of the world's largest emitters of climate-heating greenhouse gases, and its climate targets, policies, and finance are rated ""insufficient"" by the authoritative Climate Action Tracker.

Image: Solar and wind power generate a fifth of the EU's energy in 2022. Pic: AP

Elif Gunduzyeli, Senior Energy Policy Expert at CAN Europe, said it should ""should not take a fossil gas crisis to hit"" to grasp that demand reduction and increased wind and solar ""can replace fossil fuels in the electricity sector"".

Alexandru Mustata, coal campaigner at Europe Beyond Coal, warned that ""countries like Bulgaria and Romania are trying to use the moment to construct a narrative that coal has a future.

""Given the depth of the crisis, and the small bounce for coal, it's evidently clear that it hasn't.""

Watch the Daily Climate Show at 3.30pm Monday to Friday, and The Climate Show with Tom Heap on Saturday and Sunday at 3.30pm and 7.30pm.

All on Sky News, on the Sky News website and app, on YouTube and Twitter.

The show investigates how global warming is changing our landscape and highlights solutions to the crisis.";https://web.archive.org/web/20230131121452/http://news.sky.com/story/renewable-power-record-prevents-big-return-to-coal-in-europe-despite-energy-crisis-12799701
1040;Natasha Johnston: Surrey dog walker died from 'multiple penetrating bites to neck', inquest hears;Tuesday 31 January 2023 12:12, UK;[];['surrey'];['vein', 'inquest', 'penetrating', 'multiple', 'dog', 'opening', 'hears', 'walker', 'wickens', 'johnston', 'neck', 'dogs', 'victim', 'natasha', 'surrey'];"A 28-year-old woman who was killed by dogs in Surrey died from ""multiple penetrating bites to neck"", an inquest opening has heard.

Natasha Johnston also suffered a wound to her jugular vein, Surrey Coroner's Court heard on Tuesday morning.

She is understood to have been walking a number of dogs in Gravelly Hill, Caterham, when she was attacked on 12 January.

Eight dogs were seized at the scene and remain in police custody as forensic investigations continue.

Read more:

Family of dog walker mauled to death in Caterham say it is 'an extremely difficult time'

Surrey dog attack: Victim is named as Natasha Johnston

None of the dogs are banned breeds, Surrey Police said.

Coroner Simon Wickens expressed his ""sincere condolences"" to Ms Johnston's family ""and all those touched by her life"" at the opening of the inquest into her death.

""A post-mortem examination was carried out at Royal Surrey County Hospital on 18 January,"" he said.

""The medical cause of death [was] given as 1a) shock and haemorrhage including perforation of the left jugular vein, and in 1b) the pathologist places multiple penetrating dog bites to her neck.

Advertisement

""The reason for the inquest required is the nature of the traumatic injuries.""

Mr Wickens fixed a date of 29 June for the inquest to begin, but said it could be subject to change.

No prosecutions are being brought against any individuals, the force said last week, after closing the criminal investigation into the attack.

Ms Johnston's family have described it as an ""extremely difficult time"" and appealed for their ""privacy to be respected during our time of grief"".

Meanwhile, a witness has described how the victim ""screamed at us to turn back"" as the incident unfolded.

The area is said to be popular with professional dog walkers.";https://web.archive.org/web/20230131121452/http://news.sky.com/story/natasha-johnston-surrey-dog-walker-died-from-multiple-penetrating-bites-to-neck-inquest-hears-12799732
1041;Hollywood: Jonas Brothers receive Walk of Fame star;Tuesday 31 January 2023 12:29, UK;[];['hollywood', 'jonas brothers'];['brothers', 'honour', 'jonas', 'propelled', 'unveiled', 'star', 'walk', 'wellwishers', 'receive', 'starthe', 'hollywood', 'fame'];"Hollywood: Jonas Brothers receive Walk of Fame star

The act, which was propelled to fame by appearances on the Disney Channel, is cheered by well-wishers as the honour is unveiled.";https://web.archive.org/web/20230131132230/http://news.sky.com/video/us-recording-artists-the-jonas-brothers-receive-hollywood-walk-of-fame-star-12799808
1042;Cody Fisher: Funeral held for 23-year-old footballer stabbed to death in Birmingham nightclub on Boxing Day;Tuesday 31 January 2023 13:24, UK;[];['cody fisher'];['shortly', 'nightclub', 'played', 'cody', 'death', 'held', 'funeral', 'boxing', 'footballer', 'town', 'stratford', 'day', 'fisher', 'stabbed'];"Cody Fisher: Funeral held for 23-year-old footballer stabbed to death in Birmingham nightclub on Boxing Day

Cody, who played for Stratford Town FC, was stabbed to death on the dance floor of the Crane nightclub in Digbeth shortly before 11.45pm on Boxing Day.";https://web.archive.org/web/20230131132230/http://news.sky.com/video/cody-fisher-funeral-held-for-23-year-old-footballer-stabbed-to-death-in-birmingham-nightclub-on-boxing-day-12799903
1043;A huge stranded humpback whale was found dead on Long Island Beach, New York;Tuesday 31 January 2023 13:30, UK;[];['new york', 'nature crisis'];['dead', 'beach', 'yorkthe', 'local', 'island', 'huge', 'whale', 'tenth', 'long', 'months', 'stranded', 'york', 'humpback'];"A huge stranded humpback whale was found dead on Long Island Beach, New York

The 35-foot-long whale is the tenth to become stranded on local Atlantic beaches in less than two months.";https://web.archive.org/web/20230131132230/http://news.sky.com/video/a-huge-stranded-humpback-whale-was-found-dead-on-long-island-beach-new-york-12799871
1044;Andrea Riseborough: Why a British star's Oscar nomination has sparked controversy;Tuesday 31 January 2023 13:11, UK;['gemma peplow', '@gemmapeplow'];['andrea riseborough', 'oscars'];['oscar', 'controversy', 'riseboroughs', 'andrea', 'academy', 'actress', 'oscars', 'leslie', 'riseborough', 'nomination', 'film', 'stars', 'campaign', 'sparked', 'awards', 'british'];"When British actress Andrea Riseborough's name was read out as one of this year's five Academy Award nominees for best actress, it came as something of a surprise to many.

Not because her performance in To Leslie - a small indie film in which she plays a single mother who turns to alcoholism after winning the lottery - wasn't worthy, but because there had been no substantial awards-season buzz surrounding her before the announcement.

This is how it works: the Oscars is the biggest night in Hollywood, the culmination of awards season, but it's not the only ceremony in Tinseltown.

Many will no doubt be aware of some of the events, such as the Golden Globes, while others including the SAG awards are less well known. And of course, there is also the BAFTAs in the UK.

Each awards ceremony has its own members voting but you tend to see the same names cropping up on the shortlists, give or take a few.

In 2022, for example, Will Smith, Jessica Chastain, Ariana DeBose and Troy Kotsur picked up the four acting prizes at pretty much every single ceremony, including, finally, the Oscars.

Riseborough, who starred in Roald Dahl's Matilda The Musical in 2022 and is also known for The Kindness Of Strangers, Made In Dagenham and Birdman, did not receive nominations for any other awards this year, and nor did To Leslie.

However, before the Oscar nominees were announced, Riseborough did publicly receive the backing of some very prominent A-listers (more on this later).

During awards season, film studios campaign, campaign, campaign - which means projects with the biggest budgets are more likely to get noticed by voters.

Advertisement

The To Leslie campaign was reportedly self-funded and relied on word of mouth to get noticed.

Questions have now been raised as to whether Riseborough's nomination was fair - in an escalating row which has led to criticism once again of diversity at the Oscars, where none of the best actress nominees are black - and seen her co-star and others speaking out to defend her.

Read more:

How to watch all the big films nominated for Oscars and BAFTAs

Blockbusters, first-timers and snubs - Oscars talking points

Although it did not mention To Leslie, the Academy, which organises the Oscars, has announced it is conducting a review of award ""campaign procedures"" to ensure no guidelines were violated this year.

The issue is due to be discussed at its next meeting later today.

So what is Oscar campaigning? What did Riseborough's celebrity backers apparently do wrong? Is any of it really fair? Here's everything you need to know.

Who is Angela Riseborough?

The 41-year-old actress is known for her work in the Oscar-winning Birdman, and for playing Wallis Simpson in WE and the former prime minister in Margaret Thatcher: The Long Walk To Finchley.

In 2022, she starred in the latest adaptation of Matilda, playing Matilda's mother Mrs Wormwood alongside Stephen Graham as Mr Wormwood, as well as Emma Thompson as Ms Trunchbull, Lashana Lynch as Miss Honey, and Alisha Weir in the titular role.

She also starred in Battle Of The Sexes, about the 1973 tennis match between Billie Jean King and Bobby Riggs, playing King's lover Marilyn Barnett, and appeared in an episode of Black Mirror.

Riseborough was the first British actress to formally support the #4PercentChallenge, urging members of the film industry to work with female directors, following its launch by Creed actress Tessa Thompson at the Sundance Film Festival in January 2019.

She is nominated for her performance in To Leslie, a small-budget film which reportedly grossed around $27,000 (about £22,000) at the box office, according to US entertainment site Variety.

Which celebrities supported her?

Image: Cate Blanchett, pictured at the Critics' Choice Awards, is now also up for best actress at the Oscars, alongside Riseborough. Pic: Strauss/Invision/AP

In the run-up to the Oscar nominations, To Leslie broke through with the Academy seemingly in no small part thanks to a campaign by some of the most prominent names in Hollywood.

Indeed, Cate Blanchett, who is also up for the best actress Oscar alongside Riseborough, used her Critics' Choice speech to praise the Brition - along with others, it should be noted.

""Best actress, I mean, it is extremely arbitrary considering how many extraordinary performances there have been by women; not only in this room, but Andrea Riseborough and Tang Wei, Penelope Cruz, the list goes on and on,"" she said. Blanchett continued by saying she wanted to change how awards work and highlight the ""raft"" of performances.

Read more:

Blanchett on her 'once in a career moment'

Farrell and Gleeson on their reunion in Banshees Of Inisherin

Fellow Hollywood stars including Kate Winslet, Amy Adams, Gwyneth Paltrow, Edward Norton, Charlize Theron, Jennifer Aniston, Zooey Deschanel, Frances Fisher and Helen Hunt have also praised Riseborough's performance.

Fisher, known for films including Titanic and Unforgiven, has been particularly vocal on social media about the actress's performance.

What's wrong with any of this?

There's nothing wrong with encouraging Oscar voters to watch a particular film, or praising a performance.

However, some posts supporting Riseborough on social media may have broken Academy rules if they reference ""competition"" by name or title.

If a formal complaint is filed, this could result in Fisher receiving a one-year suspension from the Academy, according to reports.

There is no suggestion that Riseborough broke rules herself.

But questions remain as to the authenticity of the backing for her. Were all these supporters genuinely wowed by her performance, or simply friends in high places, helping out a mate?

What is Oscar campaigning?

Studios can spend millions of dollars promoting their films in the run-up to and during awards season, making sure they have the attention of voters.

The aim is to construct a narrative that a film is ""Oscar worthy"".

Billboards go up, screening events are held, the stars will walk red carpets, do interviews, meet the right people.

In 2016, Susan Sarandon called for ""campaign finance reform"", saying the Oscars campaign race had become ""enormous"".

What has the Academy said about the latest controversy?

A statement released by the Academy on Friday did not reference Riseborough or To Leslie specifically.

""It is the Academy's goal to ensure that the awards competition is conducted in a fair and ethical manner, and we are committed to ensuring an inclusive awards process,"" the statement read.

""We are conducting a review of the campaign procedures around this year's nominees, to ensure that no guidelines were violated, and to inform us whether changes to the guidelines may be needed in a new era of social media and digital communication.

""We have confidence in the integrity of our nomination and voting procedures, and support genuine grassroots campaigns for outstanding performances.""

Why has this led to criticism about diversity at the Oscars?

Image: L-R: Jalyn Hall and Danielle Deadwyler star in Till. Pic: Lynsey Weatherspoon/Orion Pictures

This year, none of the best actress nominees are black.

Riseborough and Blanchett (Tar) are up for the award alongside Michelle Yeoh (Everything Everywhere All At Once), Michelle Williams (The Fabelmans) and Ana de Armas (Blonde), while strong contenders Viola Davis (The Woman King) and Danielle Deadwyler (Till) missed out.

Following the nominations announcement, Till director Chinonye Chukwu posted a statement on Instagram, saying: ""We live in a world and work in industries that are so aggressively committed to upholding whiteness and perpetuating an unabashed misogyny towards Black women.

""And yet.

""I am forever in gratitude for the greatest lesson of my life - regardless of any challenges or obstacles, I will always have the power to cultivate my own joy, and it is this joy that will continue to be one of my greatest forms of resistance.""

Read more: Viola Davis on her 'magnum opus'

Read more: Brendan Fraser on the 'Bren-aissance'

Of course, Davis and Deadwyler's names being missing from the shortlist is not Riseborough's fault.

When it comes to analysis of the nominees, the nods for de Armas and Williams have also been questioned - de Armas as the Marilyn Monroe biopic Blonde has been widely panned, despite her performance being praised, and Williams as the role of Mitzi Fabelman in The Fabelmans is considered by some to be a supporting role.

Support for Riseborough

Image: Marc Maron stars alongside Riseborough in To Leslie. Pic: Jordan Strauss/Invision/AP

Following the Academy's announcement, stars have spoken out in defence of Riseborough and To Leslie.

In the latest episode of his WTF podcast, her To Leslie co-star Marc Maron criticised the Academy's investigation.

""Apparently, the Academy of Motion Picture Sciences or whatever the f*** it is has decided to investigate Andrea Riseborough's grassroots campaign to get her the Oscar nomination,"" he said. ""Because I guess it so threatens their system that they're completely bought out by corporate interests in the form of studios.

""Millions of dollars [are] put into months and months of advertising campaigns, publicity, screenings by large corporate entertainment entities and Andrea was championed by her peers through a grassroots campaign which was pushed through by a few actors.

""The Academy is [like], 'Well, we gotta take a look at this. This is not the way it's supposed to work. Independent artists don't deserve the attention of the Academy unless we see how it works exactly. So, we're going to look into this'.""

Actress Christina Ricci apparently also defended Riseborough in an Instagram post, which has reportedly since been deleted. According to US entertainment site Deadline, the star wrote: ""So it's only the films and actors that can afford the campaigns that deserve recognition? Feels elitist and exclusive and frankly very backward to me.""

Spreaker Due to your consent preferences, you’re not able to view this. Open Privacy Options

Click to subscribe to Backstage wherever you get your podcasts

What happens now?

Well, it's down to the Academy to decide. Many think it's unlikely Riseborough's nomination will be withdrawn.

But even if she remains in the race, the nomination may now seem tainted - and following the initial positive reaction to her nod, voters could see her as too controversial to pick to win.

And for studios: why bother with all the promo when A-list recommendations can make even more impact?

Whether rules have been broken or not, this saga has lifted the lid on the deep pockets of awards campaigning - and how it's good promo, not necessarily just a good performance, that can turn a film or a star into a winner.

Watch the Oscars exclusively on Sky Showcase on Sunday 12 March from midnight. Sky News will be live on the red carpet at the ceremony in Hollywood on Sunday 12 and live with the winners at the Vanity Fair party on Breakfast with Kay Burley, on Monday 13 March";https://web.archive.org/web/20230131132230/http://news.sky.com/story/andrea-riseborough-what-is-the-controversy-surrounding-british-stars-oscar-nomination-12799655
1045;Half Moon Bay shootings: Farmworker accused of killing seven colleagues 'was angry over $100 repair bill';Tuesday 31 January 2023 12:49, UK;[];[];['shootings', 'colleagues', 'supervisor', 'repair', 'seven', 'killing', 'bill', 'farms', 'california', 'moon', 'half', 'zhao', 'worked', 'bay', 'farmworker', 'told', 'san'];"A farmworker charged with killing seven people at two mushroom farms in California told police he carried out the shootings after his supervisor demanded he paid $100 (£81) to repair a damaged forklift truck.

San Mateo County District Attorney Steve Wagstaffe told the Bay Area News Group that Chunli Zhao was enraged by the equipment bill, saying that a co-worker was to blame for the collision between his forklift and their bulldozer.

Authorities say Zhao, 66, shot and killed four workers and wounded a fifth employee on 23 January at California Terra Garden in Half Moon Bay, a city around 30 miles south of San Francisco.

Image: Flowers in a public square in Half Moon Bay

He is accused of then going to nearby Concord Farms, where he had worked previously, and shooting dead three former colleagues.

Zhao previously told NBC affiliate KNTV-TV in a courthouse interview that he committed the shootings.

He said he was bullied and worked long hours on the farms and his complaints were ignored, the station reported.

Image: Chunli Zhao after his arrest. Pic: San Mateo Sheriffs Department/AP

Zhao said he had reportedly vented to his supervisor about the bill, but that the supervisor insisted he needed to pay. Zhao then allegedly shot the supervisor and the co-worker, the news outlets reported.

Speaking in Mandarin, Zhao told the television station from a county jail in Redwood City that he had been in the US for 11 years and had a green card.

He said he had a 40-year-old daughter in China and lived with his wife in Half Moon Bay.

Advertisement

Image: A general view of Concord Farms

The coroner's office has named six of the victims: Zhishen Liu, 73, of San Francisco; Marciano Martinez Jimenez, 50, of Moss Beach, California; Aixiang Zhang, 74, of San Francisco; Qizhong Cheng, 66, of Half Moon Bay; Jingzhi Lu, 64, of Half Moon Bay; and Yetao Bing, 43, whose hometown was unknown.

The charging documents identified Jose Romero Perez as the other person killed and Pedro Romero Perez as the eighth victim, who survived.";https://web.archive.org/web/20230131132230/http://news.sky.com/story/half-moon-bay-shootings-farmworker-accused-of-killing-seven-colleagues-was-angry-over-100-repair-bill-12799793
1046;Monkeys vanish from Dallas Zoo after string of bizarre incidents;Tuesday 31 January 2023 12:31, UK;[];['dallas'];['bizarre', 'habitat', 'vanish', 'incidents', 'opening', 'went', 'monkeys', 'string', 'zoo', 'vulture', 'cut', 'dallas', 'zoos'];"Two monkeys are believed to have been taken from Dallas Zoo following a string of bizarre incidents at the attraction.

Dallas Police said no arrests had been made in any of the investigations - which also included cages being cut and the suspicious death of an endangered bird - and did not confirm whether the incidents were linked.

In the latest case, officers believe someone cut an opening in an enclosure and took the two emperor tamarin monkeys, which are small primates with long whiskers that resemble a moustache.

""It was clear the habitat had been intentionally compromised,"" the zoo said in a statement.

Earlier this month, the zoo closed for a day-long search when a clouded leopard named Nova went missing.

She was eventually found near her habitat, but police said a tool had been used to cut an opening in its fencing.

Please use Chrome browser for a more accessible video player 0:42 A capuchin monkey was believed to be responsible for a mysterious phone call to a sheriff's office last year

A similar opening was found in an enclosure of langur monkeys, though none got out.

More on Dallas Six dead after World War Two planes collide at Dallas airshow

A week later, an endangered vulture called Pin was found dead, with the zoo saying the death did not appear to be natural.

Gregg Hudson, the zoo's chief executive, said the vulture was found with a wound.

Advertisement

Ed Hansen, chief executive of the American Association of Zoo Keepers, said he could not recall a zoo that had dealt with so many similar incidents with such frequency.

""It appears that somebody really has an issue with the Dallas Zoo,"" he said.

Mr Hansen described Dallas Zoo's reputation as ""excellent"" within the industry, adding that accredited zoos had double-perimeter fencing and that a zoo as large as Dallas' would have a security patrol.

Dallas Zoo said in a statement that it had added additional cameras and increased overnight security patrols.

It also said the two missing emperor tamarin monkeys would most likely stay near their habitat, but that a search of the zoo grounds had failed to find them.

Animals have previously escaped enclosures from Dallas Zoo, with a 340-pound (154kg) gorilla named Jabari jumping over a wall in 2004.

He went on a 40-minute rampage that injured three people before being shot and killed by police.";https://web.archive.org/web/20230131132230/http://news.sky.com/story/monkeys-vanish-from-zoo-after-string-of-bizarre-incidents-12799794
1047;Predictions for the UK economy, digital investing and Veganuary ends;Tuesday 31 January 2023 11:51, UK;[];['ian king business podcast'];['king', 'ian', 'worse', 'veganuary', 'digital', 'wealth', 'yearshanti', 'toft', 'predictions', 'turn', 'economy', 'ends', 'talk', 'uk', 'investing'];"Ian King looks into a gloomy outlook for the UK, as the International Monetary Fund (IMF) says its economy will fare worse than any other developed country this year.

Shanti Kelemen, chief investment officer at M&G; Wealth joins Ian to talk about the turn to so-called digital wealth management.

And on the final day of Veganuary, the founder of Meatless Farm, Morten Toft Bech, discusses the growing demand for plant-based foods.

Listen and subscribe to The Ian King Business Podcast here.";https://web.archive.org/web/20230131132230/http://news.sky.com/story/predictions-for-the-uk-economy-digital-investing-and-veganuary-ends-12799804
