Title;Date;Authors;Tags;Text;Url;Chat GPT
Holocaust survivor: 'I don't know why we were not gassed';Thursday 27 January 2022 15:24, UK;[];[];"Holocaust survivor: 'I don't know why we were not gassed'

Six million Jewish people were murdered during the Holocaust by the Nazi regime. The Nazis believed that Jews were a threat to Germany.";https://web.archive.org/web/20220127200941/http://news.sky.com/video/holocaust-survivor-i-dont-know-why-we-were-not-gassed-12526594;Category-3: environment
Apple shrugs off chip shortage hit to notch up record $124bn sales over Christmas quarter;Thursday 27 January 2022 23:01, UK;['john-paul ford rojas', '@jpfordrojas'];[];"Apple has shrugged off the impact of chip shortages to deliver record quarterly sales of $123.9bn (£92.6bn) and said the constraints will start to ease.

The iPhone maker's revenues for the three months to Christmas were 11% higher than a year ago even though the shortages put a $6bn dent in the figure - something the company had previously warned about.

Apple said the shortages had affected mainly older models of its products and that it expected the impact on the current quarter to be lower than $6bn.

Image: Sales of Apple's hi-tech devices have boomed during the pandemic

The California-based tech giant - which briefly became the first company to be valued at more than $3trn earlier this year - reported a profit of $34.6bn for the Christmas period, 20% up on 2020.

Its profit and sales figures beat Wall Street expectations, helping lift shares by more than 3% in after-hours trading.

Advertisement

Apple, which started shipping its new iPhone 13 model days before the quarter began, said phone sales were 9% ahead year-on-year at $71.6bn.

It was the iPad that seemed to bear the brunt of chip shortages, with sales down 14% at $7.2bn.

Industry data earlier this week showed the iPhone growing market share in China to become the top-selling handset in that market for the first time in six years.

Sales in Apple's wearable, home and accessories category, which include AirPods and Apple Watch, climbed by 13% to $14.7bn.

Image: Apple's share price has been falling since a peak at the start of this year

On the impact of supply chain strains, finance director Luca Maestri told the Reuters news agency: ""The level of constraint will depend a lot on other companies, what will be the demand for chips from other companies and other industries.

""It's difficult for us to predict, so we try to focus on the short term.""

Demand for Apple's hi-tech computers, accessories and tablets has boomed over the period when people have been forced to stay at home because of the pandemic.

It is also growing its services arm, covering the likes of Apple TV+, Apple Music and Apple Fitness, which posted growth of 24% to $19.5bn in the latest quarter.

The company now has 785 million paying subscribers, an increase from 620 million a year ago and 745 million last quarter.

Apple's results delivered a boost to its shares which have fallen sharply since their recent peak, caught up in a wider sell-off across the tech sector which has left them 10% lower for the year to date.";https://web.archive.org/web/20220128001152/http://news.sky.com/story/apple-shrugs-off-chip-shortage-hit-to-notch-up-record-124bn-sales-over-christmas-quarter-12526922;Category-2: business and economy
Parents of baby who died with more than 60 broken bones to be sentenced;Friday 28 January 2022 01:35, UK;['david mercer', '@davidmercersky'];[];"A couple are facing jail terms today after their eight-week-old baby died with more than 60 broken bones in her body following ""the most despicable abuse"".

Naomi Johnson, 24, and Benjamin O'Shea, 26, claimed paramedics caused the fractures suffered by their daughter Amina - but they were found guilty of causing or allowing her to suffer physical harm.

In total, the little girl had 41 fractures to her ribs and 24 fractures to her limbs - with doctors concluding the injuries were ""highly indicative that Amina had suffered continued physical abuse"", police said.

Johnson and O'Shea, from Southwark in London, were also found guilty of cruelty to another child who is known to the pair.

Their sentencing at Inner London Crown Court on Friday comes amid concerns about an increase in child cruelty cases in the UK.

Here, Sky News looks at what happened to Amina, why reports of child cruelty are on the rise, and the early signs that can be spotted to prevent serious harm.

What happened to baby Amina?

Johnson and O'Shea - a former army reservist - called 999 on the morning of 26 April 2019 after Amina stopped breathing.

Paramedics arrived within minutes and tried to save her life, but she died at the scene.

The Metropolitan Police said there were no visible signs of injury and Amina was initially thought to have suffered a sudden unexplained death - but X-rays later identified her broken bones.

Some fractures were recent while others had started to heal, suggesting Amina had been repeatedly abused, the force added.

However, no cause of death was established.

Image: O'Shea blamed Amina's bone fractures on paramedics. Pic: Met Police

Due to the level of Amina's injuries, a police investigation was launched and Johnson and O'Shea were arrested.

The couple claimed their daughter's death was the result of a visit to the GP - reportedly blaming her inoculation - and that her bone fractures were caused by the paramedics.

A medical expert concluded the baby's limb bone fractures were caused on at least seven separate occasions and the rib fractures were the result of at least two incidents, while the spread of the injuries meant they could not have been caused accidentally.

There was also evidence of past bleeding inside Amina's head, which had healed.

'A catalogue of the most despicable abuse'

Police found O'Shea made several calls to NHS 111 between 2016 and 2019 referring to his self-diagnosed PTSD and aggression issues.

In one incident, O'Shea called - about three weeks before Amina's death - to report that she was coughing blood, but he failed to act on a doctor's advice to take her to hospital.

Detectives also found texts that showed Johnson and O'Shea admitting to slapping and mistreating the other child for whom they were convicted.

They were convicted on 30 November following a four-week trial at Inner London Crown Court.

Both Southwark Council and the Met Police told Sky News that no previous safeguarding concerns were reported to them before Amina's death.

Image: Johnson reportedly blamed her daughter's death on the baby's inoculation. Pic: Met Police

A serious case review was conducted, but the findings have not been published due to court restrictions relating to the protection of another child, Southwark Council said.

Detective Inspector Melanie Pressley, who led the police investigation, said Johnson and O'Shea had committed ""monstrous crimes"" and their baby daughter had suffered an ""unimaginable number of injuries"".

""The trauma she endured in her short life is impossible to comprehend, her injuries are a catalogue of the most despicable abuse,"" DI Pressley added.

""The cruelty and callousness with which the pair discussed the treatment of the other child in this case is shocking.

""Children depend on adults, and the children in this case were sorely betrayed by Johnson and O'Shea in the most tragic of ways.""

Why have child cruelty cases increased?

Helen Westerman, from the NSPCC, described the Amina case as ""tragic"" and said the country was ""still reeling from the shock"" of the recent murders of six-year-old Arthur Labinjo-Hughes and toddler Star Hobson.

More than 27,300 cases of cruelty to children and young people were recorded by police in England and Wales from July 2020 to June 2021 - a 23% increase on the previous year.

There were also 536 cases of deaths or serious harm to a child where abuse or neglect was known or suspected in 2020/21 - a 19% rise on the previous 12 months.

Image: Arthur Labinjo-Hughes died in June 2020

Please use Chrome browser for a more accessible video player 3:45 Utterly ruthless' pair convicted of killing boy

Ms Westerman said the coronavirus lockdowns over the past two years meant some victims of child cruelty had been hidden.

She told Sky News: ""If we look back to the beginning of the lockdown, everything changed. Children weren't in school, children were behind closed doors and for some of those children, home wasn't a safe space.

""If you were a parent who wanted to hide what was going on at home, it became easier to do that.""

The NSPCC helpline was contacted nearly 85,000 times in 2020/21 - a 23% increase on the previous year and a record level for the charity.

""That was a big jump for us,"" Ms Westerman said.

""Do we know the full outcome of the effects of lockdown on children and families? Probably not yet.

""We know from our conversations with schools, we're seeing more children coming back with mental health issues exacerbated - or new mental health issues - that really need and support right now.""

Image: Star Hobson died in September 2020

Please use Chrome browser for a more accessible video player 0:23 Star Hobson murderer's 'psycho' video

What are the early signs of child cruelty?

Ms Westerman said cases of child cruelty are often picked up by workers in close contact with children including health visitors, midwives, teachers, youth workers and nursery staff, as well as by family members and neighbours.

Early signs of child cruelty can include witnessing a change in a youngster's demeanour, she added.

""They may seem nervous or not as happy around their usual caregiver,"" Ms Westerman said.

""They may have bruising or marks on their body. They may start bed-wetting. Their diet or routine to eat may go out of the window.

""For older children, they may become more withdrawn. Their online activity may be different.

""Neighbours may hear more shouting, or see children outside without suitable clothes.

""They may see children left out on their own or out when it may not be suitable.

""There are lots of early signs that things aren't quite right.""

The chilling parallels between the murders of Star Hobson and Arthur Labinjo-Hughes

Ms Westerman, who is head of local campaigns at the NSPCC, said the charity was calling on the government to ""really invest"" in children's social care.

She said there were ""ongoing concerns"" about how much children's social care will receive of the £4.8bn in new grant funding to local authorities over the next three years.

There is also a need to address a national shortfall of health visitors - estimated to be about 5,000 in England, she added.

Ms Westerman said: ""The child protection system isn't broken, but it is under immense strain, and it has been for many years, particularly for the last decade.

""The chair of the independent care review has described the care system as a Jenga tower held together by Sellotape. Obviously that's really, really not good enough.""";https://web.archive.org/web/20220128050718/https://news.sky.com/story/parents-of-baby-who-died-with-more-than-60-broken-bones-to-be-sentenced-12525972;Category-7: health
Regulator targets 'crippling' insurance bills for residents of flats after Grenfell tragedy;Friday 28 January 2022 09:00, UK;['james sillars', '@skynewsbiz'];[];"The City watchdog has urged insurance firms and brokers to work with it to ensure bills are fair after communities secretary Michael Gove said residents of almost all flats were facing ""crippling"" premiums in the wake of the Grenfell fire tragedy.

The Financial Conduct Authority (FCA) said on Friday that it wanted to establish that bills ""fairly and accurately reflect risk"" amid fears leaseholders in buildings with cladding that has been deemed unsafe are being ripped off.

Many such people have also suffered through an inability to move home since the Grenfell blaze, which left 72 people dead in 2017, threw a spotlight on the safety of exterior building materials.

Efforts to solve the cladding issue have dragged on but Mr Gove sought to ""reset"" the government's approach by removing the financial burden from residents of lower-rise buildings earlier this month when he confirmed builders would have to foot the bill.

Please use Chrome browser for a more accessible video player 2:13 Builders 'to pay £4bn to fix cladding'

The COVID-19 pandemic has also dented demand for flats - further suppressing their value.

Advertisement

The FCA said it had written to insurance industry chief executives amid Mr Gove's call for an investigation into the insurance costs which, he said, had seen bills double year-on-year in some cases.

""The letters outline the work which includes examining firms' approaches to pricing for multi-occupancy buildings and whether elements unrelated to risk such as commissions are driving up costs,"" the regulator's statement said.

""The letters also remind firms of their obligations under our rules, including to consider the costs borne by leaseholders when determining whether a product is fair value.

""We are asking firms to consider what actions they can take to help leaseholders, whether individually or by identifying collective solutions as an industry.

Please use Chrome browser for a more accessible video player 2:53 Tensions over future of Grenfell Tower

""This work will be done with the Competition and Markets Authority where appropriate.""

Mr Gove said he had asked for the review to establish within six months any underlying causes for the price increases and figure out why insurance options are limited for customers in multi-occupancy buildings.

He spoke of worries that cover was even being denied to leaseholders in some situations.

Mr Gove added: ""I have been particularly concerned to hear of cases where insurance premiums have escalated by over 100% year-on-year, leaving residents with crippling costs.

""It is clear to me that the insurance market is failing some leaseholders.

""Understandably, many policyholders do not view the market as effectively delivering accessibly priced, widely available insurance. I share that view, and do not consider this an acceptable situation.""";https://web.archive.org/web/20220128090827/http://news.sky.com/story/regulator-targets-crippling-insurance-bills-for-residents-of-flats-after-grenfell-tragedy-12527030;Category-3: environment
MPs support bill backed by Strictly Come Dancing star to give British Sign Language legal status;Friday 28 January 2022 16:23, UK;['sophie morris', '@itssophiemorris'];[];"MPs have backed a proposal to give British Sign Language (BSL) legal recognition and to ensure it is used more in public services.

Labour MP Rosie Cooper, who put forward the private member's bill, said making BSL a legally recognised language would send a clear message to every deaf person that ""their language is equal and should be treated as equal"".

The legislation has the backing of EastEnders actress Rose Ayling-Ellis, who made history as the first deaf contestant on Strictly Come Dancing when she won the show last year.

Image: British Sign Language campaigners show their support for the bill outside parliament

Although BSL was recognised as a language in its own right by the government in 2003, it has no legal protection.

The British Sign Language Bill, which aims to improve accessibility for deaf people and would see the promotion of BSL when making public service announcements, was given an unopposed second reading in the Commons after securing the government's support.

Advertisement

The bill will now undergo further parliamentary scrutiny at a later date.

The National Deaf Children's Society said the backing of the bill was ""another big step towards a society"" where deaf people are ""truly included"".

Susan Daniels, chief executive of the National Deaf Children's Society, said: ""This is an historic day for British Sign Language users everywhere. With their language now well on the way to being recognised in law, they can feel jubilant, valued and optimistic about the future.""

Introducing her bill, Ms Cooper made an emotional speech recalling her experience of growing up as a child of deaf parents.

""Growing up, I saw first-hand the difficulties deaf people face every day. The huge challenges my parents had to overcome, to be heard, to be listened to,"" the MP for West Lancashire said.

Image: Rosie Cooper said making BSL a legally-recognised language would send a clear message to every deaf person

Explaining the aims of her bill, Ms Cooper said: ""I want to finally recognise BSL in statute, not just a gesture, but a law which requires positive action from the government, with real progress putting deaf people on an equal footing with those of us who hear.""

Ms Cooper thanked Ms Alyling-Ellis for backing the legislation.

""Clearly, much of the awareness is due to Rose Ayling-Ellis in Strictly, she proved what my dad always says 'deaf people can do anything, even the impossible', such as winning Strictly when you can't hear the music.

""That 10-second glimpse she gave the hearing world into deafness when the music stopped was truly momentous.""

Image: The bill was given an unopposed second reading in the Commons after securing government support

Speaking before the bill's second reading, Ms Ayling-Ellis told The Big Issue: ""If it becomes an official language, which we've been fighting for all these years, it will be so emotional for us.

""Because of the massive interest in BSL recently, a lot of people don't realise how much of a fight the deaf community have had.""

Drawing her remarks to a close, Ms Cooper used BSL in the chamber as she said: ""So, in closing, I'd like to say to the minister, thank you for supporting this bill. Thank you.""

Image: Although BSL was recognised as a language in its own right by the government in 2003, it has no legal protection

The government gave the bill its support, with Department for Work and Pensions minister Chloe Smith agreeing ""legally recognising British Sign Language in Great Britain is a significant step towards ensuring that deaf people are not excluded from reaching their potential"".

""Passing the bill will see (the) government commit to improving the lives of deaf people, and will encourage organisations across the nation to take up the BSL mantle, benefitting both themselves and the deaf community,"" she said.";https://web.archive.org/web/20220128170951/http://news.sky.com/story/british-sign-language-to-get-legal-status-as-part-of-bill-backed-by-strictly-come-dancing-star-12527291;Category-3: environment
Alijah Thomas: Martina Madarova jailed for killing young daughter in west London;Friday 28 January 2022 16:49, UK;['tom gillespie', '@tomgillespie1'];[];"A mother who strangled her five-year-old daughter to death cried in the dock after being jailed for her manslaughter.

Martina Madarova, 41, admitted killing Alijah Thomas at their family home in Ealing, west London, in September 2021.

Madarova denied murder but admitted manslaughter, which was accepted by the prosecution after medical reports showed she suffered from severe depression during the pandemic.

Judge Richard Marks noted she had previously been an ""exemplary mother"" when he jailed her for five years at the Old Bailey today.

In a victim impact statement, Alijah's father, David Thomas, said: ""I am blessed that I have other children but the fact that I have lost one is devastating.

""Martina is not a bad person, she was the best mum.

""I still believe that she was not well and would not have intentionally done anything to harm our daughter.""

Prosecutor Duncan Atkinson QC said the defendant had suffered a ""significant deterioration"" in her mental state during the COVID pandemic and was severely depressed at the time of the killing.

Image: Martina Madarova has been jailed for five years

Madarova, a Slovakian national, had called Mr Thomas on the morning of 14 September last year and told him Alijah had died.

The mother was later found lying on the sofa with her daughter tucked under a blanket as if to go to sleep, Mr Atkinson said.

Madarova went on to tell medics that she felt she had ""failed"" her daughter and had consumed two bottles of wine.

A post-mortem examination found Alijah died from compression of the neck.

Judge Marks noted the killing involved a ""breach of trust"" of a ""vulnerable"" victim when he jailed Madarova.

The defendant's drinking and the fact that she had not sought medical help were aggravating factors.

But the judge also acknowledged she will have to live with what she did for the rest of her life.

Madarova cried in the dock as she was sentenced.";https://web.archive.org/web/20220128170951/http://news.sky.com/story/alijah-thomas-martina-madarova-jailed-for-killing-young-daughter-in-west-london-12527454;Category-7: health
Mike Lynch loses $5bn fraud case over sale of Autonomy to HP in 2011;Friday 28 January 2022 14:35, UK;['james sillars', '@skynewsbiz'];[];"UK entrepreneur Mike Lynch has lost a multi-billion pound fraud action brought over the sale of software company Autonomy to Hewlett-Packard (HP) in 2011.

The High Court judge found that HP had ""substantially"" succeeded in its bitter civil case but indicated that the US firm would get considerably less than the $5bn (£3.7bn) it had sought in damages.

The summary ruling by Mr Justice Hildyard follows years of bitter wrangling over Autonomy's value, which HP marked down by almost $9bn after buying the firm for $11bn (£8.4bn).

It claimed it had been hoodwinked over Autonomy's true financial performance and prospects when going over its accounts in advance of the takeover.

Autonomy founder Dr Lynch, who made an estimated $800m from the deal, has always denied any wrongdoing and argued he was being made a ""scapegoat"" for mismanagement by HP.

Advertisement

Please use Chrome browser for a more accessible video player 1:17 Does Lynch case highlight US-UK extradition imbalance?

But the judge found Autonomy had concealed the sales of hardware products and engaged in convoluted reselling schemes to mask a shortfall in its key software products.

His lawyers indicated he planned to appeal though a further blow could come Dr Lynch's way later on Friday.

He is also due to learn whether Home Secretary Priti Patel has approved an extradition request to the US where he faces criminal charges, including wire fraud and securities fraud, relating to the deal.

His Autonomy colleague, former chief financial officer Sushovan Hussain, was convicted in the US in 2019 and jailed for five years. He has subsequently lost an appeal against that conviction.

US authorities claim that Dr Lynch, who denies all charges against him, deliberately overstated the value of his business, which specialised in software to sort through large data sets.

Dr Lynch has opposed extradition on the grounds that the alleged criminal offences should come under the jurisdiction of the UK and not the US. He is expected to appeal any decision by Ms Patel which allows the US request.

Image: Mr Lynch is seen outside the High Court in 2021

His High Court legal team was yet to comment on the summary judgment.

He had launched a counter-claim for at least £95m in damages against HP for ""a series of false, misleading and unfair public statements"" about his alleged responsibility for supposed accounting irregularities and misrepresentations at Autonomy.

An HP spokesperson said of the findings: ""Dr Lynch and Mr Hussain defrauded and deliberately misled the market and Hewlett-Packard.

""HP is pleased that the judge has held them accountable.""

Kelwin Nicholls, of law firm Clifford Chance who represented the tycoon in the case, said: ""Today's outcome is disappointing and Dr Lynch intends to appeal.

""We will study the full judgment over the coming weeks"".";https://web.archive.org/web/20220128170951/http://news.sky.com/story/mike-lynch-loses-5bn-fraud-case-over-sale-of-autonomy-to-hp-in-2011-12527235;Category-2: business and economy
Ian King Business Podcast: Apple profits, online ordering and holiday bookings;Friday 28 January 2022 12:36, UK;[];[];"Sky's Ian King looks into record profits for Apple in the last quarter of 2021 and speaks to the boss of a Belgian start-up looking to make online ordering more straight-forward.

Plus, travel experts predict this weekend could be the busiest in more than two years for holiday bookings.

:: Listen and subscribe to The Ian King Business Podcast here.";https://web.archive.org/web/20220128170951/http://news.sky.com/story/ian-king-business-podcast-apple-profits-online-ordering-and-holiday-bookings-12527307;Category-2: business and economy
Afghanistan: Hazara group that worked with foreigners now on the run and in hiding from Taliban 'who want revenge';Friday 28 January 2022 20:23, UK;['alex crawford', '@alexcrawfordsky'];[];"The five children are all now orphans - and still very much in shock when we meet them.

Their two-roomed home is silent apart from their weeping which is interspersed with stunned silences.

Propped up in front of them is a photograph of their mother who was killed in a car bomb a few days before we meet the youngsters.

They are the latest victims of what many believe is a concerted and systemic persecution of the Hazara ethnic group in Afghanistan.

Image: These children were orphaned after their mother was killed in a car bomb

The bomb was planted in the centre of the Hazara community in Herat City, a few yards away from the Hazara community office.

Advertisement

The message couldn't be more clear: the Hazaras are not wanted here.

Half of those who used to live in this area - that's thousands of them - have already upped and fled since the Taliban came to power.

Many streamed across the border to nearby Iran intending to try to make their way to Europe or any other safe haven.

Although the Islamic State in Khorasan (IS-K) said they'd planted the latest bomb in Herat City, the Hazaras around the area believe it could just as easily have been left by the Taliban.

""They don't like us either,"" one Hazara woman told us.

The orphaned children had been at home waiting for their mother to come home.

Please use Chrome browser for a more accessible video player 1:02 Afghans in hiding after helping West

Their father died of illness three years ago so they relied solely on their mother to earn enough to feed all six of the remaining family.

Nearly six months ago, their already hard lives got a whole lot harder when the Taliban came to power.

Their mother headed out to her job despite the danger of angering the new rulers who frown on women working.

She had no choice.

Her eldest child is a girl who's just 18 and she's been looking after her younger siblings since she was 15.

Now with her mother killed, this young woman is going to have to find a way to earn cash in a country which doesn't automatically recognise her right to either work or study.

Afghanistan: Parents sell children and kidneys to feed starving families

Her 16-year-old sister sobs angrily: ""There's a lack of everything in Afghanistan. My mother was so kind and she cared for us but there wasn't even an ambulance to take her to hospital. I cannot believe she's gone.""

The youngest - a girl of seven - looks on, wiping her eyes with her headscarf. Her sisters tell us she hasn't slept since the bombing.

""She's awake until morning, asking us where our mother is,"" the eldest says, ""she's very young and scared"".

If truth be told, they all are - and every Hazara we spoke to in this community in Herat said the same.

Image: Some members of the Hazara community have been in hiding since the Taliban takeover

We meet a group of about 15 - both men and women - again all Hazaras, who are on the run.

They're all in hiding from Taliban fighters they're convinced are bent on revenge.

Their crime is working for the foreigners who rapidly pulled out last August.

All of them have either been trained or worked with the foreigners.

Many are former police officers; some served in the Afghan army and at least one ran a needlework class teaching handicraft skills to women and advising them of their rights.

Many have letters of commendation from their former foreign friends.

We see a range of flags of the coalition partners across the masthead of the many certificates applauding their success at completing the various courses run by the foreigners. And there are photographs of them alongside their former friends.

But now they're all terrified because of their association with the international groups that stayed here for more than two decades.

Image: Millions of Afghans depend on aid to survive through the winter

One women says she hides her ID cards and portfolio of achievements linking her to her past, buried in the ground.

""I only got it out to show you,"" she says. A former police officer says of the foreign troops: ""They left us behind and now we're not safe so I ask the international community to please help us - either with our security here - or get us out of here.""

Another, a young woman has graphic pictures of an army vehicle which has been the target of a shooting.

The photographs show bloodstained seats in the front of the vehicle.

""This is where my mother was shot,"" the young woman says.

Her mother was a soldier.

She somehow survived but is paralysed and now the rest of her family is worried they're next.

The promises by the Taliban of an amnesty for those who worked with the foreigners has come to nothing.

""They lie. There is no amnesty. The Taliban lie,"" several of them say.

Image: Taliban fighters oversee security at an aid distribution point in Herat

The daughter of the female soldier shot in the army vehicle speaks for them all when she says: ""We are nervous about our security and our families,"" she says, ""We don't want to go to another country…we want to live in a safe situation in our country but this is not possible for us.""

Among the group is the son of Alia Azizi, the female governor of Herat's women's prison.

She was given a Taliban amnesty letter, days after the Taliban took power at the end of August.

But she never returned home after going to work at the beginning of October.

Her family haven't seen her since and human rights groups like Amnesty International have been calling for a proper investigation into her disappearance.

Her family are convinced she's been taken by the Taliban despite their denials.

Our meeting with those on the run is broken up suddenly.

They feel they've been talking to us for too long and they don't want to be exposed. They swiftly disperse and go back into hiding.

They are a desperate, terrified group and we're told there are so many more, too scared to even talk to us.

In the midst of this fear and uncertainty, Afghanistan is a country which is fast turning into the world's worst humanitarian disaster and getting aid to those who most need it, is complicated and contentious.

There are widespread claims that the Taliban is misappropriating what aid there is.

With billions of dollars in assets frozen in overseas banks and international aid mostly halted since the Taliban took over last August, the economy's been teetering on collapse.

The new rulers told Sky News last week they'd drawn up their first budget.

But the regime is immensely strapped for hard cash with most public sector workers - including the Taliban soldiers we spoke to, telling us they're receiving no salaries.

The Taliban quickly announced in October a programme of ""food-for-work"" by using food aid as payment instead of salaries.

But there are growing concerns this has led to most of the aid going to Taliban supporters.

Image: A family collects an aid package in Herat

And ethnic groups like the Hazaras have been badly impacted with several telling us they were not getting enough access to aid.

The United Nations is attempting to ensure aid is sent to and distributed only by approved groups but there are lingering worries over the effectiveness of this.

The international community is wrestling with how to balance providing humanitarian funds which will ease the suffering - whilst also ensuring the aid doesn't end up funding terror networks or rewarding a regime who took power at the end of the gun and many claim aren't upholding human rights.

For the Hazaras, the future looks bleak.

One of the community leaders told us: ""We and the Taliban are from the same country - but the Taliban don't recognise us as a residents of this society. They are totally against us and no-one speaks up for us.""

Additional reporting by producers Chris Cunningham and Mark Grant and cameraman Jake Britton.";https://web.archive.org/web/20220129000923/http://news.sky.com/story/afghanistan-hazara-group-that-worked-with-foreigners-now-on-the-run-and-in-hiding-from-taliban-who-want-revenge-12527650;Category-1: politics
Afghans who helped foreigners now fear for their lives and are hiding from the Taliban;Friday 28 January 2022 20:04, UK;[];[];"Afghans who helped foreigners now fear for their lives and are hiding from the Taliban

Hiding from the Taliban, one man hasn’t seen his mother in four months after she disappeared.";https://web.archive.org/web/20220129000923/http://news.sky.com/video/the-afghans-who-helped-foreigners-now-fear-for-their-lives-12527660;Category-1: politics
'Every deaf person has account of being failed', says Labour MP as British Sign Language to be given legal status;Friday 28 January 2022 17:41, UK;[];[];"'Every deaf person has account of being failed', says Labour MP as British Sign Language to be given legal status

Labour MP Rosie Cooper, who put forward the private member's bill, said making British Sign Language a legally recognised language would send a clear message to every deaf person that ""their language is equal and should be treated as equal"".";https://web.archive.org/web/20220129000923/http://news.sky.com/video/every-deaf-person-has-account-of-being-failed-says-labour-mp-as-british-sign-language-to-be-given-legal-status-12527518;Category-1: politics
Seriously ill children at risk due to drastic cuts to care support, charity warns;Friday 28 January 2022 17:59, UK;['katerina vittozzi', '@kvittozzi'];[];"Seriously ill children who are being cared for at home by their families are being put at risk due to ""drastic cuts to care support"", a charity has warned.

Research by national charity WellChild found that staff shortages were leaving parents exhausted and vulnerable, with one mother saying the situation was ""an accident waiting to happen"".

Data, shared exclusively with Sky News, found 80% of affected families were not receiving the state-funded care support to which they are entitled.

88% said there was an expectation from care providers that parents would cover the ever-more frequent staff shortages.

""It is unsustainable to us to expect families to take on that care responsibility all by themselves,"" Matt James, director of communications and engagement at WellChild, told Sky News.

Advertisement

""Ultimately, these parents won't be able to sustain this level of care for much longer and those children will end up back in hospital, living long term in hospital which places increasing pressure on the NHS, and that's not good for anybody.""

There are an estimated 100,000 families across the UK with a sick or disabled child at home.

Jill Evans' son, Noah, 10, has a rare lung disease and requires 24-hour ""awake"" care.

Due to a lack of care staff, Ms Evans has had to cover 33 out of the past 35 nightshifts.

""It's just a nightmare, on so many levels,"" Ms Evans told Sky News.

""I mean not even someone working on a ward would do more than four nights. Heaven forbid if I missed something and it was on my watch, you know if Noah's tracheotomy tube blocks and I miss that because I've fallen asleep.

""That's Iife threatening.""

Image: Jessica's mother says care staff absences mean she is now like a 'full-on' nurse

Existing staff shortages within the social care sector have been exacerbated by the COVID-19 pandemic.

The Department of Health and Social Care told Sky News that ""carers play a vital role in our communities and we owe them a debt of gratitude"".

""We are supporting the care sector with a £462.5m recruitment fund.""

But that funding is to cover recruitment across the whole social care spectrum, and the current funding deficit just within disabled children's social care is more than that alone.

""I worry so much about the future,"" Alison Ruston says.

She gave up working full-time to care at home for her daughter Jessica, 15, who was born with a chromosomal abnormality.

""It's not even just about what will happen with Jess but about what happens now for all families.""

Image: Mrs Ruston's daughter needs two people with her day and night

Jessica has complex medical needs and is now receiving end-of-life care.

She requires two people with her, day and night, and Mrs Ruston says she is more frequently being asked to fill in for staff absence.

""I know I'm Jess's mum and parental responsibility and all that, but what we're being asked to do it beyond parental responsibility. We're full-on nurses.""

""We have a very small team and I'm acutely aware that if anyone goes off, that'll be it - there's no one else.""

Mrs Ruston says calls for help to local authorities or care providers go unheard.

""It's 'oh, we haven't got any cover', and however you say 'I don't think I can do this, I am exhausted', it doesn't matter, you've got to.

""And as a parent of course you do it, don't you.

""But we will be the last to be thought of.""";https://web.archive.org/web/20220129000923/http://news.sky.com/story/seriously-ill-children-at-risk-due-to-drastic-cuts-to-care-support-charity-warns-12527539;Category-7: health
